behavior_id,customer_id,device_id,behavior_risk_score,current_city
BH011298,C01736,D00332,46.43,Hospet
BH011299,C01757,D00354,11.42,Sagar
BH011300,C01646,D00332,20.31,Durg
BH011301,C01017,D00495,30.91,Raipur
BH011302,C00025,D01358,3.58,Kadapa
BH011303,C01306,D00211,36.59,Jalna
BH011304,C00335,D00413,47.78,Katihar
BH011305,C01009,D01322,57.84,Hubli–Dharwad
BH011306,C01070,D00126,5.99,New Delhi
BH011307,C00904,D01013,14.93,Bidar
BH011308,C01813,D01293,30.5,Madhyamgram
BH011309,C00552,D00592,55.47,Shahjahanpur
BH011310,C01772,D01214,19.86,New Delhi
BH011311,C00085,D00910,32.76,Aligarh
BH011312,C00339,D00925,82.04,Mysore
BH011313,C01509,D01423,64.38,Dindigul
BH011314,C01167,D00251,32.92,Bhalswa Jahangir Pur
BH011315,C00851,D01211,49.55,Raipur
BH011316,C01955,D01392,61.33,Dharmavaram
BH011317,C01281,D00011,9.6,Bhagalpur
BH011318,C00178,D00320,9.4,Durg
BH011319,C00337,D00534,96.69,Varanasi
BH011320,C00774,D01225,54.64,Kalyan-Dombivli
BH011321,C00786,D00083,92.59,Buxar
BH011322,C00615,D01109,48.44,Pudukkottai
BH011323,C01733,D00289,16.77,Tumkur
BH011324,C00086,D00692,99.37,Bilaspur
BH011325,C01488,D01379,90.06,Bulandshahr
BH011326,C01839,D00105,39.1,Haldia
BH011327,C01314,D00836,88.21,Mangalore
BH011328,C00349,D01327,34.01,Ludhiana
BH011329,C00566,D00422,26.75,Dibrugarh
BH011330,C01616,D01472,18.31,Kota
BH011331,C00113,D00044,91.62,Berhampur
BH011332,C00249,D01485,48.68,Sambhal
BH011333,C01742,D00260,78.16,Bahraich
BH011334,C00337,D00534,3.47,Karawal Nagar
BH011335,C00576,D01128,67.22,Bharatpur
BH011336,C01651,D00284,2.16,Jammu
BH011337,C00772,D01251,77.54,Tiruvottiyur
BH011338,C00693,D01308,43.78,Suryapet
BH011339,C01976,D00670,56.46,Singrauli
BH011340,C01499,D00552,44.11,Medininagar
BH011341,C00144,D00404,65.54,Kadapa
BH011342,C00924,D00844,27.4,Junagadh
BH011343,C00184,D00008,87.05,Gwalior
BH011344,C00814,D00892,98.51,Vijayanagaram
BH011345,C00611,D00206,39.69,Chinsurah
BH011346,C01442,D01167,36.01,Navi Mumbai
BH011347,C00124,D00851,78.16,Gudivada
BH011348,C00382,D00442,89.16,Gandhidham
BH011349,C00223,D00790,75.07,Jhansi
BH011350,C00447,D01024,81.65,Kharagpur
BH011351,C01129,D00900,64.49,Ballia
BH011352,C00567,D01298,28.14,Bhusawal
BH011353,C00242,D00482,24.24,Bhavnagar
BH011354,C01302,D01070,1.57,Bhiwandi
BH011355,C01256,D00267,37.67,Bahraich
BH011356,C00405,D01013,33.72,Uluberia
BH011357,C01635,D01002,16.43,Anantapuram
BH011358,C01729,D00794,61.54,Sultan Pur Majra
BH011359,C01873,D01185,63.18,Loni
BH011360,C00191,D01499,62.76,Nagercoil
BH011361,C01923,D00045,15.5,Sasaram
BH011362,C01047,D00247,86.45,Mira-Bhayandar
BH011363,C00990,D01364,96.53,Chittoor
BH011364,C00636,D00184,66.42,Gaya
BH011365,C01319,D00357,77.84,Morena
BH011366,C00006,D01170,88.29,Machilipatnam
BH011367,C00907,D00928,23.68,Ahmednagar
BH011368,C01375,D01008,44.55,Kota
BH011369,C00107,D00843,79.4,Bhilwara
BH011370,C01348,D00003,48.55,Amravati
BH011371,C00655,D00344,48.08,Alwar
BH011372,C00927,D00615,39.31,Burhanpur
BH011373,C01685,D00298,72.67,Bihar Sharif
BH011374,C00644,D00185,84.09,Lucknow
BH011375,C00411,D00088,11.61,Varanasi
BH011376,C01652,D00268,10.53,Bettiah
BH011377,C01213,D00809,82.53,Anand
BH011378,C00423,D01499,13.19,Kumbakonam
BH011379,C01801,D00545,53.1,Panipat
BH011380,C00600,D00036,25.82,Ranchi
BH011381,C01264,D00396,45.26,Noida
BH011382,C00744,D01123,47.79,Bhilai
BH011383,C00208,D00164,59.53,Ratlam
BH011384,C00294,D00978,78.79,Naihati
BH011385,C00499,D00332,23.65,Guntakal
BH011386,C00620,D00906,40.42,Ghaziabad
BH011387,C01471,D01474,10.56,Amravati
BH011388,C01012,D00549,91.82,Panvel
BH011389,C00416,D01420,0.4,Bulandshahr
BH011390,C01699,D00703,24.8,Amroha
BH011391,C01032,D00502,44.86,Jorhat
BH011392,C01813,D01449,77.79,Amroha
BH011393,C01572,D00650,57.92,Gaya
BH011394,C00730,D00086,6.47,Ahmedabad
BH011395,C01261,D01421,38.34,Lucknow
BH011396,C01624,D01181,68.19,Tadipatri
BH011397,C01345,D01204,94.36,Panipat
BH011398,C00948,D00832,50.77,Aurangabad
BH011399,C00308,D00846,40.39,Coimbatore
BH011400,C01862,D00656,57.95,Bangalore
BH011401,C01102,D00982,20.67,Bidar
BH011402,C01138,D00977,92.1,Guwahati
BH011403,C01946,D01432,45.58,Tiruvottiyur
BH011404,C00245,D00325,95.37,Agartala
BH011405,C00635,D01484,35.56,Thoothukudi
BH011406,C01545,D01426,52.35,Machilipatnam
BH011407,C00876,D00874,51.47,Chandrapur
BH011408,C00960,D00488,2.42,Howrah
BH011409,C00210,D00653,40.69,Sri Ganganagar
BH011410,C01409,D00949,79.49,Sri Ganganagar
BH011411,C01225,D00172,22.76,Amravati
BH011412,C00361,D01263,7.03,Kurnool
BH011413,C00753,D01212,25.14,Purnia
BH011414,C00102,D01422,93.41,Dibrugarh
BH011415,C01722,D01366,83.16,Kharagpur
BH011416,C01248,D00835,81.2,Alappuzha
BH011417,C00925,D01088,77.83,Shimla
BH011418,C01478,D01090,90.01,Vasai-Virar
BH011419,C01899,D00328,9.82,Raebareli
BH011420,C01196,D01370,2.19,Korba
BH011421,C00007,D01256,56.89,Loni
BH011422,C01638,D00594,36.02,Nangloi Jat
BH011423,C00881,D00157,68.43,Kalyan-Dombivli
BH011424,C01952,D00227,20.29,Munger
BH011425,C01403,D00194,73.25,Sultan Pur Majra
BH011426,C01820,D00809,51.44,Sikar
BH011427,C00267,D00566,13.34,Hyderabad
BH011428,C01771,D00918,0.29,Bhiwandi
BH011429,C01344,D01109,7.53,Farrukhabad
BH011430,C01687,D01499,22.14,Jodhpur
BH011431,C00631,D00927,81.36,Fatehpur
BH011432,C00997,D00589,42.19,Ghaziabad
BH011433,C01262,D00239,97.71,Aizawl
BH011434,C01418,D01498,97.63,Kharagpur
BH011435,C00752,D00829,45.98,Mangalore
BH011436,C01032,D00502,87.29,Ambarnath
BH011437,C00362,D00001,32.82,Gandhidham
BH011438,C01780,D00470,91.86,Dhule
BH011439,C00878,D00741,35.92,Jalna
BH011440,C01568,D00629,88.5,Kottayam
BH011441,C00667,D00807,71.49,Ambattur
BH011442,C00775,D00772,18.24,Nizamabad
BH011443,C01133,D00777,4.54,Dewas
BH011444,C00048,D00947,70.39,Haridwar
BH011445,C00405,D01384,22.99,Motihari
BH011446,C01243,D01078,92.9,Navi Mumbai
BH011447,C00175,D00155,99.79,Moradabad
BH011448,C01719,D01478,34.23,Rewa
BH011449,C00826,D01449,18.36,Darbhanga
BH011450,C01156,D00636,52.26,Vijayawada
BH011451,C00216,D00642,96.0,Erode
BH011452,C00680,D01388,50.69,Parbhani
BH011453,C00128,D01414,24.6,Surat
BH011454,C00088,D01482,33.01,Ambattur
BH011455,C01902,D00001,68.83,Singrauli
BH011456,C01755,D01387,47.28,Raiganj
BH011457,C00611,D00206,21.81,Sirsa
BH011458,C00779,D01009,59.41,Srikakulam
BH011459,C00155,D00692,44.24,Karawal Nagar
BH011460,C01889,D00093,32.63,Shimoga
BH011461,C00284,D00303,52.5,Dhanbad
BH011462,C01432,D00748,85.55,Khora 
BH011463,C01396,D00771,90.24,Jorhat
BH011464,C00574,D00137,34.64,Etawah
BH011465,C01034,D00966,16.76,Ramagundam
BH011466,C01972,D00601,7.81,Sultan Pur Majra
BH011467,C01966,D01228,40.62,Bareilly
BH011468,C01767,D00185,66.95,Hubli–Dharwad
BH011469,C01192,D00826,89.33,Muzaffarnagar
BH011470,C01983,D01038,10.36,Bulandshahr
BH011471,C01238,D00246,75.26,Dehri
BH011472,C00957,D00011,11.43,Ongole
BH011473,C01166,D00125,19.84,Saharanpur
BH011474,C00246,D01267,6.73,Gurgaon
BH011475,C01456,D01417,25.94,Ramagundam
BH011476,C01526,D01069,4.09,Karimnagar
BH011477,C01233,D00230,34.18,Tiruchirappalli
BH011478,C00051,D00377,31.98,Jhansi
BH011479,C00760,D00819,90.13,Nagpur
BH011480,C00087,D00817,74.45,Amroha
BH011481,C00715,D01068,16.46,Ongole
BH011482,C00980,D01426,57.35,Salem
BH011483,C00296,D00890,42.24,Chinsurah
BH011484,C01072,D00065,77.34,Jammu
BH011485,C00910,D00694,26.05,Tirupati
BH011486,C00871,D00164,41.98,Agra
BH011487,C01935,D01174,48.4,Vijayanagaram
BH011488,C00122,D00208,34.13,Jamshedpur
BH011489,C01805,D00139,3.16,Eluru
BH011490,C01865,D00175,86.42,Moradabad
BH011491,C01243,D00253,20.29,Bhusawal
BH011492,C01464,D00904,44.46,Vijayawada
BH011493,C01290,D00925,50.24,Jhansi
BH011494,C00045,D00652,17.34,Amritsar
BH011495,C01397,D00447,32.05,Thrissur
BH011496,C01555,D00922,32.52,Faridabad
BH011497,C00558,D01225,79.65,Karawal Nagar
BH011498,C00638,D00751,76.1,Patna
BH011499,C00335,D00413,88.74,Kolkata
BH011500,C01353,D00167,85.15,Sultan Pur Majra
BH011501,C00703,D01311,98.08,Naihati
BH011502,C01445,D00285,87.61,Ajmer
BH011503,C00490,D01451,92.13,Gandhidham
BH011504,C01374,D01138,50.26,Tinsukia
BH011505,C00726,D01499,95.73,Saharsa
BH011506,C00228,D01215,10.05,Bally
BH011507,C01827,D00994,90.85,Kota
BH011508,C00438,D00138,68.53,New Delhi
BH011509,C01588,D00143,25.06,Jalandhar
BH011510,C01249,D00350,52.8,Pune
BH011511,C01178,D01389,24.66,Vasai-Virar
BH011512,C00850,D00950,31.67,Junagadh
BH011513,C01380,D01093,82.39,Mira-Bhayandar
BH011514,C00236,D01483,43.34,Naihati
BH011515,C00095,D00964,60.09,Kirari Suleman Nagar
BH011516,C01968,D00051,61.09,Howrah
BH011517,C01714,D01181,2.38,Motihari
BH011518,C00874,D00347,89.01,Dhanbad
BH011519,C01261,D00095,32.27,Aurangabad
BH011520,C01834,D01194,36.88,Sonipat
BH011521,C00397,D01225,35.64,Agartala
BH011522,C00357,D01233,2.97,Noida
BH011523,C00079,D00043,49.88,Pali
BH011524,C01393,D00488,11.56,Darbhanga
BH011525,C00169,D00922,56.39,Katni
BH011526,C01150,D01057,81.8,Chittoor
BH011527,C00958,D01182,25.8,Silchar
BH011528,C01309,D00359,38.78,Gaya
BH011529,C01962,D00863,32.61,Ulhasnagar
BH011530,C00538,D00136,54.58,Shimoga
BH011531,C00368,D00441,93.95,Udupi
BH011532,C00104,D00560,51.08,Sambhal
BH011533,C01225,D00172,75.47,Siwan
BH011534,C00378,D00933,58.79,Tezpur
BH011535,C00970,D00263,89.54,Kirari Suleman Nagar
BH011536,C00480,D01340,68.52,Gurgaon
BH011537,C01501,D00212,84.81,Sambhal
BH011538,C01580,D00791,55.33,Tinsukia
BH011539,C01621,D01492,49.29,Hospet
BH011540,C01762,D01054,52.92,Farrukhabad
BH011541,C01723,D01423,86.82,Pune
BH011542,C01899,D00328,28.27,Baranagar
BH011543,C00087,D00817,56.59,Bhusawal
BH011544,C01085,D00223,3.36,Dharmavaram
BH011545,C01925,D01015,35.09,Asansol
BH011546,C00648,D00928,52.17,Tiruppur
BH011547,C01041,D00211,58.52,Guwahati
BH011548,C00046,D00313,36.07,Kalyan-Dombivli
BH011549,C01515,D01063,92.9,Gwalior
BH011550,C01078,D00775,14.56,Ahmedabad
BH011551,C01929,D01332,10.09,Rajkot
BH011552,C00945,D01205,44.46,Ahmedabad
BH011553,C00610,D00792,84.33,Tadepalligudem
BH011554,C00439,D00244,94.66,Bhavnagar
BH011555,C00447,D01024,92.63,Ghaziabad
BH011556,C00541,D00952,98.63,Chapra
BH011557,C00206,D00129,41.31,Nizamabad
BH011558,C01643,D00006,16.91,Bally
BH011559,C01633,D00656,37.75,Madanapalle
BH011560,C01533,D00444,64.14,Kirari Suleman Nagar
BH011561,C00534,D01324,84.26,Muzaffarnagar
BH011562,C00213,D00654,26.99,Thrissur
BH011563,C01383,D00476,11.78,Ichalkaranji
BH011564,C00876,D00332,83.42,Kolkata
BH011565,C00761,D00613,64.05,Jamnagar
BH011566,C00585,D00569,60.8,Jalandhar
BH011567,C01693,D00183,58.23,Munger
BH011568,C01588,D00143,38.08,Sambhal
BH011569,C01863,D00192,21.22,Tirupati
BH011570,C00378,D01188,74.03,Muzaffarpur
BH011571,C00446,D01391,0.7,Jabalpur
BH011572,C00860,D00881,40.28,Bulandshahr
BH011573,C00686,D00075,76.65,Parbhani
BH011574,C01844,D01353,40.8,Burhanpur
BH011575,C01094,D00572,7.34,Lucknow
BH011576,C00865,D01189,89.17,Bihar Sharif
BH011577,C00089,D00445,57.28,Parbhani
BH011578,C00292,D00254,16.7,Patna
BH011579,C00730,D00086,94.64,Kurnool
BH011580,C00740,D01378,55.91,Gaya
BH011581,C01029,D01372,46.08,Indore
BH011582,C01525,D00097,9.86,Saharsa
BH011583,C00740,D00340,70.17,Miryalaguda
BH011584,C01843,D01351,30.51,Ongole
BH011585,C00457,D00503,75.31,Gwalior
BH011586,C00510,D00762,24.91,Kalyan-Dombivli
BH011587,C01436,D01289,55.74,Bhopal
BH011588,C01597,D00017,0.57,Dehradun
BH011589,C01233,D01126,18.62,Bally
BH011590,C01216,D01457,21.72,Chittoor
BH011591,C00719,D00584,0.48,Raichur
BH011592,C01163,D01266,71.99,Bettiah
BH011593,C00496,D00539,61.67,Panipat
BH011594,C00223,D00051,91.67,Kalyan-Dombivli
BH011595,C01910,D01277,60.0,Nashik
BH011596,C00115,D00185,36.33,Chennai
BH011597,C01699,D01084,25.2,Amaravati
BH011598,C01175,D00132,89.53,Deoghar
BH011599,C00432,D00496,96.28,Phagwara
BH011600,C01582,D01414,18.88,Gangtok
BH011601,C00131,D00081,16.13,Vellore
BH011602,C00314,D00237,92.28,Ozhukarai
BH011603,C00126,D00840,60.92,Buxar
BH011604,C01111,D00192,85.7,Farrukhabad
BH011605,C00191,D01385,56.45,Jammu
BH011606,C01987,D01298,52.84,Tiruppur
BH011607,C01957,D00782,52.86,Mira-Bhayandar
BH011608,C00610,D00914,33.54,Etawah
BH011609,C00926,D00154,53.96,Sangli-Miraj & Kupwad
BH011610,C01168,D01083,72.41,Chennai
BH011611,C01346,D01043,0.67,Ichalkaranji
BH011612,C00966,D01448,77.15,Agra
BH011613,C00370,D00764,45.38,Guna
BH011614,C01187,D00169,37.78,Muzaffarpur
BH011615,C01666,D00125,95.13,Sangli-Miraj & Kupwad
BH011616,C00288,D00406,74.01,Siwan
BH011617,C01379,D00047,78.69,Malda
BH011618,C00304,D01071,60.16,Khora 
BH011619,C00224,D00649,41.42,Bhilwara
BH011620,C01884,D00460,27.8,Aligarh
BH011621,C01683,D01407,34.65,Surat
BH011622,C00713,D01457,90.42,Navi Mumbai
BH011623,C01121,D00062,75.24,Khora 
BH011624,C01360,D00929,3.12,Jalna
BH011625,C00962,D00395,43.78,Pune
BH011626,C01618,D00130,53.15,Alappuzha
BH011627,C01234,D01224,67.97,Raipur
BH011628,C01615,D00109,85.32,Danapur
BH011629,C00645,D00190,71.46,Bally
BH011630,C00337,D00805,68.11,Erode
BH011631,C00065,D00794,77.08,Anand
BH011632,C01378,D00137,82.32,Gwalior
BH011633,C01887,D01349,92.0,Ghaziabad
BH011634,C01176,D00318,43.21,Mira-Bhayandar
BH011635,C01224,D00072,46.83,Orai
BH011636,C00140,D00363,65.7,Allahabad
BH011637,C00641,D01227,4.0,Jehanabad
BH011638,C00649,D00893,59.7,Tenali
BH011639,C00837,D01457,16.27,Chennai
BH011640,C01924,D00738,57.39,Motihari
BH011641,C00748,D00503,1.72,Nagpur
BH011642,C00416,D01420,98.36,Khora 
BH011643,C00996,D00593,63.28,Bihar Sharif
BH011644,C00858,D00921,77.64,Navi Mumbai
BH011645,C01330,D01125,28.19,Aurangabad
BH011646,C00385,D00886,36.0,Hyderabad
BH011647,C00545,D01148,2.47,Dewas
BH011648,C00494,D01438,46.02,Sambalpur
BH011649,C01784,D00359,51.82,Serampore
BH011650,C01097,D00770,52.36,Mirzapur
BH011651,C01616,D01472,30.44,Pondicherry
BH011652,C01288,D00110,27.2,Ambarnath
BH011653,C00377,D00177,94.57,Sonipat
BH011654,C00499,D00332,46.06,Ahmednagar
BH011655,C00747,D01468,88.76,Bhalswa Jahangir Pur
BH011656,C00144,D00657,32.75,Bhiwani
BH011657,C00509,D01437,59.06,Jaipur
BH011658,C01876,D01206,68.36,Giridih
BH011659,C01877,D01462,47.93,Kakinada
BH011660,C00656,D00036,31.66,Tiruppur
BH011661,C01684,D01247,82.3,Nellore
BH011662,C00483,D01399,76.1,Malda
BH011663,C00678,D00002,44.79,Phagwara
BH011664,C01587,D01442,25.56,Akola
BH011665,C00431,D01424,57.98,Khammam
BH011666,C01940,D00848,78.98,New Delhi
BH011667,C01518,D01393,98.74,Chandrapur
BH011668,C00786,D00083,78.93,Yamunanagar
BH011669,C00290,D01202,20.06,Kadapa
BH011670,C00001,D00440,6.73,Dharmavaram
BH011671,C00420,D01128,63.68,Asansol
BH011672,C00129,D01360,24.85,Satna
BH011673,C01497,D01299,36.5,Aurangabad
BH011674,C00530,D00057,39.3,Kota
BH011675,C00573,D00806,7.01,Katihar
BH011676,C00652,D00475,6.13,Kochi
BH011677,C01416,D00397,10.35,Hindupur
BH011678,C00831,D00087,85.74,Madanapalle
BH011679,C01577,D00374,47.86,Munger
BH011680,C00301,D01462,10.93,Haldia
BH011681,C00052,D00688,72.94,Munger
BH011682,C01556,D00906,15.0,Madanapalle
BH011683,C00101,D00370,4.67,Kishanganj
BH011684,C00427,D00463,91.32,Dindigul
BH011685,C01727,D00391,54.13,Hubli–Dharwad
BH011686,C01687,D01499,56.42,Bhiwani
BH011687,C01708,D00307,85.37,Bhagalpur
BH011688,C01635,D01002,45.93,Jorhat
BH011689,C00793,D00597,38.88,Raichur
BH011690,C01862,D00972,29.52,Vijayanagaram
BH011691,C01645,D00902,39.15,Giridih
BH011692,C01456,D01040,18.64,Singrauli
BH011693,C00514,D00019,4.93,Singrauli
BH011694,C00385,D00954,28.26,Dhanbad
BH011695,C00069,D01171,76.9,Karawal Nagar
BH011696,C00837,D00739,3.4,Mirzapur
BH011697,C01826,D00305,16.92,Surat
BH011698,C01677,D00621,12.85,Amravati
BH011699,C01781,D00590,11.02,Kharagpur
BH011700,C00243,D00444,7.84,Faridabad
BH011701,C00906,D00086,30.07,Chittoor
BH011702,C00332,D01286,28.75,Kumbakonam
BH011703,C00217,D01203,77.17,Pudukkottai
BH011704,C01109,D01104,96.91,Visakhapatnam
BH011705,C01351,D00113,8.47,Mahbubnagar
BH011706,C00260,D00486,43.25,Nangloi Jat
BH011707,C01772,D01214,66.04,Jalna
BH011708,C00385,D00954,30.01,Dibrugarh
BH011709,C00621,D00764,97.96,Pimpri-Chinchwad
BH011710,C01264,D00396,15.3,Bidhannagar
BH011711,C00040,D00172,66.91,Kavali
BH011712,C00635,D01484,33.29,Burhanpur
BH011713,C01385,D01465,44.34,Bahraich
BH011714,C01607,D01286,96.62,Muzaffarnagar
BH011715,C01713,D00691,3.93,Sultan Pur Majra
BH011716,C01916,D00222,30.19,Panipat
BH011717,C00652,D00189,77.57,Saharsa
BH011718,C01573,D00427,29.13,Nashik
BH011719,C00759,D01111,43.95,Khammam
BH011720,C01956,D00740,29.3,Kakinada
BH011721,C01528,D00078,97.05,Mangalore
BH011722,C01676,D00714,91.13,Ambala
BH011723,C00063,D00013,5.87,Visakhapatnam
BH011724,C00523,D00979,1.02,Anand
BH011725,C01966,D01228,96.49,Chinsurah
BH011726,C01524,D01227,97.2,Jalgaon
BH011727,C01552,D00281,7.17,Jamshedpur
BH011728,C00279,D00023,62.82,Surat
BH011729,C00770,D00831,20.49,Udupi
BH011730,C00901,D01272,98.2,Sasaram
BH011731,C00462,D01132,58.86,Kumbakonam
BH011732,C00787,D00635,55.62,Meerut
BH011733,C01341,D01171,94.98,Belgaum
BH011734,C00960,D00488,8.51,Alwar
BH011735,C01963,D00510,46.94,Baranagar
BH011736,C00732,D00273,17.83,Hazaribagh
BH011737,C01848,D01220,22.51,Visakhapatnam
BH011738,C01540,D00545,0.94,Satna
BH011739,C00946,D00219,28.9,Jamnagar
BH011740,C01640,D00535,29.81,Kavali
BH011741,C01418,D01498,89.62,Bhilai
BH011742,C01979,D00868,24.59,Parbhani
BH011743,C01674,D01317,90.54,Durg
BH011744,C00722,D00075,16.1,Chapra
BH011745,C00071,D00487,23.78,Bihar Sharif
BH011746,C01872,D00949,61.05,Hubli–Dharwad
BH011747,C01505,D01480,52.88,Thiruvananthapuram
BH011748,C00321,D00282,32.72,Rourkela
BH011749,C00829,D00514,59.69,Bhimavaram
BH011750,C00995,D00940,85.36,Hajipur
BH011751,C01433,D00771,87.89,Ahmednagar
BH011752,C01716,D00264,28.51,Narasaraopet
BH011753,C01326,D00036,29.9,Berhampur
BH011754,C00285,D00783,74.44,Sambhal
BH011755,C01871,D01034,43.69,Amritsar
BH011756,C01485,D00800,76.69,Navi Mumbai
BH011757,C00687,D00151,89.9,Hajipur
BH011758,C00210,D00653,68.44,Davanagere
BH011759,C01492,D00374,57.27,Nanded
BH011760,C01054,D00568,58.02,Hindupur
BH011761,C00469,D01158,19.87,Serampore
BH011762,C00380,D01440,59.17,Durg
BH011763,C01217,D00956,25.65,Barasat
BH011764,C00487,D00271,6.99,Panihati
BH011765,C01713,D00691,25.04,Rajpur Sonarpur
BH011766,C01200,D00463,83.09,Jamnagar
BH011767,C00947,D00961,97.67,Hyderabad
BH011768,C01201,D00495,89.92,Agartala
BH011769,C00343,D00794,17.91,Jalna
BH011770,C00192,D00379,37.54,Udaipur
BH011771,C01385,D01465,65.31,Rourkela
BH011772,C01060,D00875,54.59,Nanded
BH011773,C00562,D01112,4.78,Haldia
BH011774,C01814,D00007,27.24,Bhopal
BH011775,C01173,D01471,69.06,Ramgarh
BH011776,C01665,D01306,50.24,Siwan
BH011777,C01553,D00877,74.4,Nanded
BH011778,C01784,D00359,75.63,Karaikudi
BH011779,C00107,D00843,38.73,Vijayawada
BH011780,C00892,D01117,84.85,Bhimavaram
BH011781,C00107,D00843,52.11,Arrah
BH011782,C00700,D00949,9.96,Parbhani
BH011783,C01662,D01401,66.15,Ahmedabad
BH011784,C01308,D01268,98.14,Jodhpur
BH011785,C01901,D00564,13.73,Anantapur
BH011786,C00853,D00615,64.89,Nellore
BH011787,C00221,D00927,43.02,Hindupur
BH011788,C00282,D00060,16.37,Sirsa
BH011789,C00721,D00898,58.38,Korba
BH011790,C01923,D00045,95.28,Navi Mumbai
BH011791,C01929,D01332,36.65,Tadipatri
BH011792,C01504,D00672,90.92,Gangtok
BH011793,C00461,D00662,92.14,Chandigarh
BH011794,C00558,D00869,13.14,Pimpri-Chinchwad
BH011795,C00679,D01084,42.58,Ajmer
BH011796,C01710,D00583,53.83,Vasai-Virar
BH011797,C01359,D01243,99.64,Ozhukarai
BH011798,C00276,D00125,72.02,Nagaon
BH011799,C01045,D00075,52.46,Bongaigaon
BH011800,C00611,D00206,41.81,Sagar
BH011801,C00222,D00291,95.4,Bhatpara
BH011802,C01369,D01463,48.3,Saharanpur
BH011803,C01624,D01181,63.26,Kadapa
BH011804,C01656,D01123,21.72,Serampore
BH011805,C01323,D00741,51.62,Nagpur
BH011806,C00716,D00050,28.43,Ambattur
BH011807,C01423,D00837,76.49,Haldia
BH011808,C00742,D00702,18.17,Faridabad
BH011809,C00982,D00700,28.21,Adoni
BH011810,C00031,D01424,85.61,Amravati
BH011811,C01976,D00670,58.63,Ballia
BH011812,C00690,D00049,74.62,Bellary
BH011813,C00234,D00325,37.38,Tadepalligudem
BH011814,C01007,D00898,4.94,Ratlam
BH011815,C01450,D01248,59.58,Ambattur
BH011816,C01952,D00227,46.3,Jalgaon
BH011817,C01051,D00192,60.99,Akola
BH011818,C01653,D00058,20.57,Machilipatnam
BH011819,C01507,D00344,60.39,Patna
BH011820,C01755,D01209,10.41,Jalgaon
BH011821,C01306,D00211,60.89,Bathinda
BH011822,C00442,D00615,36.63,Erode
BH011823,C01469,D00780,68.0,Vijayawada
BH011824,C00959,D01009,20.78,Kanpur
BH011825,C00022,D01000,56.59,Fatehpur
BH011826,C01768,D00868,22.53,Rampur
BH011827,C00391,D00386,81.18,Bihar Sharif
BH011828,C01584,D01474,67.97,North Dumdum
BH011829,C00660,D00948,89.72,Nagaon
BH011830,C01651,D00284,46.13,Nashik
BH011831,C00182,D00409,23.24,Barasat
BH011832,C00112,D00134,91.11,Bellary
BH011833,C01941,D00464,49.03,Shimla
BH011834,C00340,D01236,44.13,Mehsana
BH011835,C00417,D00168,53.34,Thane
BH011836,C00485,D00238,38.44,Bhavnagar
BH011837,C01945,D01359,82.53,Satna
BH011838,C01659,D01002,54.93,Tiruppur
BH011839,C01810,D01342,36.49,Nizamabad
BH011840,C01692,D00286,65.51,Phagwara
BH011841,C00456,D00189,60.26,Jaipur
BH011842,C00299,D00580,11.53,Jalna
BH011843,C01246,D00978,90.65,Proddatur
BH011844,C00098,D00105,3.53,Avadi
BH011845,C01675,D01202,96.34,Ahmednagar
BH011846,C01853,D01355,54.13,Orai
BH011847,C00097,D00927,0.29,Bilaspur
BH011848,C01461,D00926,56.06,Phagwara
BH011849,C00374,D00247,39.66,Vasai-Virar
BH011850,C01080,D01092,76.14,Muzaffarpur
BH011851,C00432,D00832,6.37,Ghaziabad
BH011852,C00846,D01104,52.64,Suryapet
BH011853,C00807,D00305,30.14,Phagwara
BH011854,C00320,D00477,62.24,Tadipatri
BH011855,C01760,D00890,71.68,Jalna
BH011856,C01512,D01456,8.98,Barasat
BH011857,C00281,D00607,80.1,Raichur
BH011858,C01511,D00758,95.61,Bihar Sharif
BH011859,C00018,D01339,69.68,Bhopal
BH011860,C01439,D01351,66.12,Avadi
BH011861,C00937,D01127,20.44,Hindupur
BH011862,C00591,D01474,45.11,Bhalswa Jahangir Pur
BH011863,C01130,D00761,74.57,Moradabad
BH011864,C01635,D01002,18.63,Patna
BH011865,C00491,D00755,60.59,Kalyan-Dombivli
BH011866,C01249,D00350,28.41,Warangal
BH011867,C01764,D00055,73.87,Sri Ganganagar
BH011868,C01421,D00236,55.47,Arrah
BH011869,C00577,D01163,26.59,Haridwar
BH011870,C01413,D01309,46.86,Raichur
BH011871,C01144,D00891,16.62,Secunderabad
BH011872,C01523,D01182,19.63,Faridabad
BH011873,C00306,D00189,88.43,Aurangabad
BH011874,C01645,D00902,10.71,Bhopal
BH011875,C01639,D01170,46.23,Baranagar
BH011876,C01587,D00756,40.78,Gaya
BH011877,C00130,D00912,63.69,Gaya
BH011878,C00437,D01394,10.73,Ongole
BH011879,C01203,D00565,62.43,Medininagar
BH011880,C00390,D01375,71.09,Srikakulam
BH011881,C00385,D00886,53.17,Bhalswa Jahangir Pur
BH011882,C01181,D00630,72.35,Bahraich
BH011883,C00228,D01215,15.0,Bidhannagar
BH011884,C00059,D01267,68.49,Berhampore
BH011885,C01187,D00169,47.39,Mangalore
