transaction_id,customer_id,device_id,receiver_account,transaction_amount,transaction_timestamp,fraud_flag
T0021188,C01578,D00622,B001239,1.77,2025-10-21 01:21:42,0
T0021189,C01628,D00155,B000244,53.71,2026-06-01 20:43:37,0
T0021190,C00889,D00570,B000459,406.88,2025-12-10 18:00:21,0
T0021191,C01045,D00075,B000423,55.77,2025-08-10 06:56:12,0
T0021192,C00931,D00743,B000832,67.05,2025-11-27 21:28:19,0
T0021193,C00287,D00221,B002464,96.13,2026-03-15 15:28:22,1
T0021194,C01758,D00218,B002517,123.73,2026-01-17 01:05:20,0
T0021195,C01975,D01019,B001001,248.09,2026-01-17 09:41:22,0
T0021196,C01655,D01488,B001930,31.67,2026-05-19 11:20:26,0
T0021197,C00391,D00386,B001586,308.06,2025-11-21 20:08:05,0
T0021198,C01866,D01220,B000041,212.54,2025-07-30 06:23:28,0
T0021199,C00988,D00413,B002767,192.37,2025-09-21 01:20:49,0
T0021200,C00997,D00589,B002962,13.62,2025-11-24 05:02:23,0
T0021201,C01995,D00243,B001230,3.28,2025-12-05 06:03:20,0
T0021202,C00993,D00007,B001368,135.22,2026-04-01 20:52:46,0
T0021203,C00807,D00305,B002905,298.31,2025-11-02 19:11:06,0
T0021204,C00074,D00314,B001409,131.72,2026-02-10 05:56:26,0
T0021205,C01865,D01154,B001674,35.97,2025-07-18 22:33:14,0
T0021206,C00661,D00756,B001284,14.23,2025-12-13 05:10:16,0
T0021207,C01825,D00842,B001242,180.39,2026-02-13 20:11:48,0
T0021208,C01346,D00557,B002016,191.9,2026-04-24 03:17:26,0
T0021209,C01485,D00781,B001127,28.41,2025-07-26 05:31:26,0
T0021210,C00908,D00008,B000302,4.29,2026-02-24 07:04:23,0
T0021211,C01094,D00647,B000743,78.71,2025-06-25 07:28:12,0
T0021212,C01797,D00305,B002367,131.1,2025-07-04 17:05:31,0
T0021213,C01028,D00409,B001031,183.63,2025-10-02 10:10:17,0
T0021214,C01536,D01075,B001885,249.07,2025-07-01 02:46:57,0
T0021215,C00441,D01430,B001854,141.45,2025-07-13 04:33:57,0
T0021216,C00172,D00498,B002289,17.63,2025-07-30 01:58:12,0
T0021217,C00765,D00886,B000822,172.13,2025-09-15 15:08:54,0
T0021218,C00940,D00206,B002398,621.94,2026-03-10 19:16:35,0
T0021219,C00831,D00087,B002667,354.01,2025-09-15 21:37:23,0
T0021220,C00348,D00740,B002730,307.97,2026-04-09 10:59:28,0
T0021221,C01203,D00565,B002367,53.97,2025-12-06 14:31:45,0
T0021222,C01395,D01119,B001815,208.42,2026-02-19 20:09:36,0
T0021223,C00867,D00238,B002834,285.68,2026-02-16 08:49:58,0
T0021224,C01923,D00045,B000339,170.13,2026-02-24 06:55:26,0
T0021225,C00153,D01435,B000114,43.26,2025-07-30 19:33:55,0
T0021226,C01801,D00545,B000372,461.33,2026-01-26 17:17:56,0
T0021227,C01310,D00222,B002640,89.9,2025-10-07 22:31:17,0
T0021228,C01991,D01296,B002119,20.86,2026-05-25 08:10:46,0
T0021229,C01316,D00318,B002938,17.44,2025-10-01 14:55:16,0
T0021230,C01599,D01003,B001712,156.41,2026-01-08 19:08:03,0
T0021231,C00067,D01155,B000421,86.36,2026-01-13 18:30:19,0
T0021232,C00359,D01223,B000791,14.89,2025-12-24 11:51:14,0
T0021233,C00188,D01451,B001599,202.27,2025-07-14 15:57:18,0
T0021234,C00567,D00691,B001554,240.91,2026-01-02 00:40:48,0
T0021235,C00742,D01264,B001626,193.87,2026-05-28 17:22:17,0
T0021236,C00219,D00840,B002456,33.9,2026-01-15 10:59:36,0
T0021237,C00388,D00577,B001258,175.57,2025-07-03 12:48:06,0
T0021238,C00583,D00252,B000543,1.62,2026-01-08 22:46:41,0
T0021239,C00229,D00445,B001978,54.6,2026-02-20 09:22:55,0
T0021240,C01011,D00297,B001468,76.33,2025-09-12 03:24:26,0
T0021241,C01301,D01385,B000840,270.5,2025-08-22 10:27:06,1
T0021242,C01036,D01152,B000312,74.24,2026-06-08 12:39:44,0
T0021243,C01536,D01075,B000382,1.7,2025-12-13 17:32:49,0
T0021244,C01268,D00056,B001294,65.16,2025-08-30 01:45:20,0
T0021245,C01922,D00821,B001711,103.65,2025-12-13 14:26:39,0
T0021246,C01656,D01123,B000772,446.4,2026-05-24 01:22:51,0
T0021247,C01310,D00222,B002026,424.62,2025-06-18 23:57:54,0
T0021248,C01947,D00811,B000312,29.93,2026-04-20 11:58:14,0
T0021249,C01782,D01087,B002963,30.71,2026-02-17 20:17:31,0
T0021250,C00440,D00733,B001029,26.76,2025-12-04 19:04:16,0
T0021251,C01368,D00801,B001104,233.33,2025-11-29 02:35:14,0
T0021252,C00347,D01215,B000600,0.91,2026-01-13 05:20:04,0
T0021253,C01335,D00775,B001283,20.4,2025-11-18 06:41:33,0
T0021254,C00425,D00449,B001940,115.82,2026-01-15 04:47:20,1
T0021255,C01911,D00183,B002970,42.67,2025-09-02 17:38:58,0
T0021256,C01686,D01297,B002930,14.54,2025-06-17 05:20:38,0
T0021257,C01919,D00510,B000312,66.91,2025-07-16 06:07:13,1
T0021258,C01391,D00001,B000927,48.07,2026-04-09 01:39:02,0
T0021259,C00487,D00271,B001974,107.34,2026-01-19 15:53:28,0
T0021260,C00081,D01456,B002719,581.16,2026-01-17 09:00:31,0
T0021261,C01105,D01104,B001407,19.91,2025-07-19 19:44:59,0
T0021262,C01544,D01261,B000559,69.96,2025-08-31 17:47:28,0
T0021263,C00160,D00409,B001828,403.2,2026-03-04 06:21:24,0
T0021264,C01789,D01221,B002376,314.18,2026-01-06 15:45:22,0
T0021265,C00645,D00190,B001200,75.2,2025-08-14 16:07:32,1
T0021266,C01573,D00427,B002913,180.07,2025-11-02 09:40:13,1
T0021267,C00612,D00837,B001068,13.79,2026-03-28 21:01:08,0
T0021268,C00390,D01375,B001352,187.0,2025-06-28 05:38:46,0
T0021269,C00699,D01460,B000006,541.0,2026-02-09 03:51:58,1
T0021270,C01266,D00740,B001663,115.66,2025-11-27 15:06:55,0
T0021271,C00028,D01001,B000062,103.52,2026-01-31 20:32:47,0
T0021272,C00930,D00191,B002156,31.11,2025-11-27 20:16:39,0
T0021273,C01062,D00056,B000617,150.68,2025-09-15 17:17:07,0
T0021274,C00705,D00718,B002616,133.9,2025-11-15 23:47:41,0
T0021275,C01728,D00669,B000135,158.3,2026-02-14 09:11:18,0
T0021276,C00790,D00394,B000412,3.96,2026-03-25 08:54:41,0
T0021277,C00296,D00890,B001786,119.35,2025-09-21 20:24:51,0
T0021278,C01224,D00072,B001064,135.56,2026-03-07 00:35:50,0
T0021279,C01910,D01277,B000859,34.89,2025-09-21 06:34:12,0
T0021280,C00263,D00196,B002741,35.04,2026-05-22 03:45:00,0
T0021281,C00178,D00145,B000821,48.49,2025-06-21 22:49:58,0
T0021282,C00952,D00380,B001358,186.57,2026-04-08 00:14:08,0
T0021283,C00459,D00778,B002217,139.81,2026-01-08 12:38:24,0
T0021284,C01795,D00321,B002185,280.39,2026-02-27 07:12:28,0
T0021285,C01169,D01139,B002233,52.57,2025-10-16 12:18:31,0
T0021286,C01988,D00858,B000574,364.68,2025-06-16 16:36:49,0
T0021287,C01276,D01283,B001049,204.21,2025-08-30 21:40:37,0
T0021288,C00099,D00692,B001141,75.38,2025-07-11 03:46:13,0
T0021289,C01519,D00536,B002541,15.02,2025-07-22 19:43:25,0
T0021290,C00379,D00554,B001580,44.56,2026-04-23 07:15:26,0
T0021291,C01258,D00044,B002153,471.18,2026-04-21 08:29:06,0
T0021292,C00218,D00088,B000930,55.74,2026-01-05 00:09:20,0
T0021293,C01420,D01105,B002017,60.05,2025-10-24 08:51:30,1
T0021294,C01433,D00771,B002613,31.53,2025-12-01 04:24:18,0
T0021295,C00996,D00593,B001889,246.64,2026-05-02 14:24:50,0
T0021296,C01450,D01110,B000332,48.37,2025-06-24 03:12:17,0
T0021297,C01534,D01269,B001622,60.13,2026-05-06 23:34:47,1
T0021298,C01330,D01125,B002885,80.25,2025-10-08 04:15:37,0
T0021299,C01644,D01170,B001599,85.3,2025-12-15 09:28:16,0
T0021300,C01836,D00138,B002460,79.49,2026-03-14 17:36:48,0
T0021301,C00846,D00595,B002449,105.1,2025-06-27 20:38:33,0
T0021302,C00786,D00083,B001008,252.72,2025-10-11 01:50:53,0
T0021303,C00587,D00261,B000135,256.63,2026-03-27 05:27:53,1
T0021304,C01843,D00057,B001897,240.16,2025-11-05 22:20:16,0
T0021305,C01824,D00783,B001462,15.99,2025-08-03 23:59:59,0
T0021306,C00553,D00642,B002633,241.17,2026-01-24 11:54:00,0
T0021307,C01417,D01173,B002136,19.22,2026-03-05 02:49:32,0
T0021308,C00482,D00458,B000192,19.98,2026-05-31 08:42:26,0
T0021309,C01584,D00600,B002784,443.08,2026-02-08 18:29:59,0
T0021310,C01485,D00781,B001628,256.72,2026-06-05 21:13:58,0
T0021311,C01634,D00856,B001043,120.58,2026-03-06 15:55:44,0
T0021312,C01776,D01042,B001144,311.88,2025-08-19 23:52:32,0
T0021313,C00247,D00250,B002979,681.54,2025-08-21 21:14:35,0
T0021314,C01628,D00155,B000240,141.49,2026-04-01 02:17:22,0
T0021315,C01998,D01422,B000798,142.36,2026-02-08 00:52:33,0
T0021316,C00506,D01147,B000239,210.62,2025-07-16 07:56:49,0
T0021317,C01741,D00845,B002261,39.62,2025-07-21 04:40:11,0
T0021318,C00540,D00569,B001973,27.43,2026-04-15 09:52:06,0
T0021319,C01018,D00501,B002980,213.81,2026-01-12 06:07:12,0
T0021320,C01800,D00039,B000062,63.45,2025-12-24 15:44:51,0
T0021321,C01244,D00588,B002234,21.77,2026-06-01 12:29:48,0
T0021322,C00533,D01260,B000476,56.72,2025-10-13 00:42:39,0
T0021323,C01811,D01114,B001792,66.62,2025-11-19 07:13:23,0
T0021324,C01573,D00427,B001825,503.84,2025-12-01 18:00:16,0
T0021325,C00285,D00783,B001975,179.58,2026-03-21 11:10:36,0
T0021326,C01659,D01136,B002284,113.53,2025-11-14 05:52:48,0
T0021327,C00166,D00272,B001323,520.45,2025-07-24 23:01:23,0
T0021328,C00275,D01224,B000329,350.17,2025-07-30 07:23:46,0
T0021329,C00593,D00473,B001500,107.62,2025-08-12 01:53:52,0
T0021330,C00516,D00387,B000232,354.16,2025-09-24 02:04:17,0
T0021331,C01753,D00632,B002300,77.7,2025-07-22 12:37:51,0
T0021332,C01002,D01320,B001101,39.29,2025-09-14 05:03:54,0
T0021333,C00049,D00779,B002706,39.73,2025-09-15 20:47:37,0
T0021334,C01360,D00929,B001985,162.85,2025-08-24 10:39:49,0
T0021335,C01138,D01106,B000436,104.29,2025-11-20 09:54:32,0
T0021336,C01866,D01220,B002932,161.36,2025-08-19 16:23:21,0
T0021337,C01869,D01382,B000780,173.79,2025-09-17 07:16:14,0
T0021338,C00678,D00002,B000553,3.39,2025-07-20 04:28:00,0
T0021339,C00622,D01441,B002407,8.33,2025-10-05 19:07:18,0
T0021340,C01344,D00306,B001586,114.11,2026-02-13 07:41:22,0
T0021341,C01199,D01035,B001140,31.8,2026-05-06 01:27:22,0
T0021342,C01138,D01106,B000537,150.17,2026-05-27 21:49:16,0
T0021343,C00265,D00948,B001923,120.51,2025-11-27 13:06:02,0
T0021344,C00819,D00801,B002967,132.2,2026-02-15 16:59:31,0
T0021345,C00910,D00694,B000157,54.03,2025-09-27 06:08:24,0
T0021346,C00378,D00933,B000462,153.18,2025-10-27 13:56:10,0
T0021347,C00087,D00817,B002518,265.35,2025-06-16 03:47:06,0
T0021348,C01195,D00602,B001286,937.63,2025-10-22 22:39:50,0
T0021349,C01810,D00538,B000511,273.44,2025-07-11 20:19:41,0
T0021350,C01085,D00223,B002937,122.3,2025-12-27 14:23:45,0
T0021351,C01484,D00062,B001029,32.24,2025-11-20 19:52:23,0
T0021352,C01572,D00238,B000814,171.59,2026-05-03 13:48:19,0
T0021353,C00852,D00921,B001843,416.26,2026-05-04 22:19:40,0
T0021354,C01302,D00184,B000721,35.71,2025-12-12 12:49:26,0
T0021355,C01864,D00387,B000258,44.36,2025-07-10 04:08:35,0
T0021356,C01033,D00094,B000586,24.2,2025-07-22 12:58:50,0
T0021357,C00352,D00635,B000253,200.18,2026-04-04 14:18:12,0
T0021358,C01015,D00827,B000379,78.27,2026-03-14 06:18:58,0
T0021359,C01538,D00917,B002012,9.71,2026-03-19 11:40:17,0
T0021360,C01601,D00707,B000054,311.86,2026-06-08 08:39:47,0
T0021361,C00400,D01129,B000713,122.36,2025-12-16 01:20:36,0
T0021362,C00627,D01465,B001539,60.32,2026-04-30 00:08:57,0
T0021363,C01157,D01182,B000736,63.24,2026-04-23 03:02:54,0
T0021364,C00042,D00898,B001405,51.43,2025-11-01 14:45:18,0
T0021365,C00316,D01321,B001928,91.18,2025-06-15 01:45:22,0
T0021366,C01234,D01224,B002289,61.66,2025-12-28 14:02:07,0
T0021367,C00817,D01453,B000937,119.09,2026-03-17 18:26:44,0
T0021368,C00471,D00100,B001621,222.76,2026-03-19 16:59:46,0
T0021369,C00147,D01274,B000820,168.34,2025-11-18 20:01:23,0
T0021370,C01786,D00715,B001799,52.32,2025-12-25 13:46:21,0
T0021371,C01903,D00455,B002055,112.85,2025-11-14 06:59:58,0
T0021372,C01190,D00727,B001445,275.01,2025-09-25 21:12:23,0
T0021373,C00105,D01394,B000587,10.6,2026-03-29 00:37:49,0
T0021374,C01393,D00488,B001736,12.23,2026-06-04 00:51:44,0
T0021375,C00226,D00029,B001501,121.85,2025-11-08 08:31:57,0
T0021376,C00999,D00363,B002162,152.88,2025-10-27 12:37:56,0
T0021377,C00324,D00594,B001033,35.63,2025-08-11 07:28:09,1
T0021378,C01657,D00355,B000972,205.1,2025-08-14 13:04:20,0
T0021379,C00706,D01339,B001538,155.88,2025-12-04 13:45:40,0
T0021380,C01114,D00421,B002488,385.16,2026-02-07 15:28:38,0
T0021381,C01646,D00332,B000391,27.76,2025-10-17 05:12:47,1
T0021382,C01527,D00684,B001307,208.77,2025-12-08 16:30:36,1
T0021383,C00170,D01365,B002920,13.1,2025-09-24 12:23:29,0
T0021384,C00679,D00944,B002902,124.96,2026-03-30 17:21:32,0
T0021385,C01826,D00305,B001623,120.41,2025-11-22 07:18:31,0
T0021386,C00553,D00642,B002866,73.75,2025-07-25 21:56:04,0
T0021387,C00299,D00580,B001930,279.24,2026-02-10 13:47:37,0
T0021388,C00517,D00980,B000130,0.66,2025-09-03 19:04:55,0
T0021389,C00492,D00858,B000632,110.15,2026-04-12 10:22:18,0
T0021390,C00574,D00137,B001032,36.72,2026-02-15 12:10:13,0
T0021391,C00142,D01388,B001078,204.09,2026-05-02 13:20:10,0
T0021392,C01296,D00826,B000380,6.6,2026-04-09 19:25:54,0
T0021393,C00466,D01037,B000276,267.17,2025-12-29 13:24:35,0
T0021394,C01667,D00036,B002307,273.11,2025-10-18 12:45:35,0
T0021395,C01344,D00306,B000062,268.34,2026-05-07 10:46:49,0
T0021396,C01860,D00127,B002524,24.83,2025-12-19 12:01:46,0
T0021397,C00477,D00158,B000617,149.3,2026-02-09 19:07:26,0
T0021398,C01495,D01253,B002527,2.17,2025-12-30 11:20:19,1
T0021399,C01490,D00361,B002375,282.54,2025-10-20 22:23:21,0
T0021400,C00921,D00113,B000142,192.55,2025-08-10 17:19:40,0
T0021401,C01907,D00310,B001623,113.62,2025-08-01 03:51:08,0
T0021402,C01266,D00740,B000443,196.73,2026-03-07 16:27:26,0
T0021403,C01981,D01170,B001794,14.86,2025-09-25 20:54:46,0
T0021404,C01373,D00706,B002057,112.83,2025-12-29 01:31:54,0
T0021405,C01670,D00225,B000009,51.64,2026-01-29 17:26:50,0
T0021406,C00859,D00814,B000785,539.69,2025-11-02 00:55:26,1
T0021407,C01857,D01069,B001381,291.86,2026-04-17 04:29:36,0
T0021408,C00771,D00482,B000025,198.23,2026-01-12 01:04:25,0
T0021409,C00586,D01124,B000643,407.14,2026-05-04 17:21:36,0
T0021410,C00034,D00245,B001919,63.89,2025-07-31 15:57:46,0
T0021411,C01813,D01427,B002054,346.71,2025-06-16 08:50:12,0
T0021412,C01771,D00918,B002694,59.01,2025-07-30 00:03:02,0
T0021413,C01783,D00409,B001758,197.96,2025-10-25 04:14:21,0
T0021414,C00371,D01339,B001163,200.01,2025-12-14 13:05:19,0
T0021415,C00059,D00036,B000707,2.78,2025-11-01 14:04:14,0
T0021416,C01577,D00374,B002168,67.19,2026-03-13 00:40:34,0
T0021417,C00946,D00219,B000914,2.94,2025-08-13 15:16:46,0
T0021418,C00471,D01200,B000904,876.04,2025-06-21 00:53:26,0
T0021419,C00232,D00406,B001591,19.55,2026-01-14 17:02:21,0
T0021420,C01120,D00660,B001337,117.4,2025-09-28 07:51:11,0
T0021421,C00540,D00082,B002225,234.5,2026-02-08 05:30:29,0
T0021422,C01387,D00223,B000865,33.71,2025-08-06 03:30:37,0
T0021423,C01488,D01379,B001985,99.55,2026-01-01 00:23:14,0
T0021424,C00847,D00092,B002248,140.26,2025-07-22 01:17:00,0
T0021425,C00931,D00743,B001998,26.19,2025-07-30 11:31:37,0
T0021426,C00660,D00948,B002719,226.14,2025-09-19 16:00:54,0
T0021427,C00179,D01293,B002523,53.36,2025-08-31 11:58:27,0
T0021428,C01129,D00900,B000887,35.55,2026-01-08 23:20:43,0
T0021429,C01212,D01203,B000158,122.56,2026-02-06 09:05:34,0
T0021430,C01708,D00307,B000700,79.22,2025-06-14 16:27:21,0
T0021431,C00742,D00942,B002956,379.4,2026-06-06 01:48:49,0
T0021432,C00522,D01045,B002608,318.12,2025-08-30 04:44:33,0
T0021433,C00857,D00084,B000693,99.06,2025-09-02 05:01:43,0
T0021434,C00151,D00342,B001370,66.77,2025-09-16 09:55:29,0
T0021435,C01382,D00416,B000602,59.07,2026-02-11 01:49:46,1
T0021436,C01220,D01293,B001610,46.71,2026-01-28 03:45:36,1
T0021437,C01702,D00395,B001749,117.97,2025-07-11 12:59:40,0
T0021438,C00320,D00477,B000561,245.2,2026-04-21 15:52:55,0
T0021439,C00772,D01251,B001322,55.82,2025-07-09 11:48:49,0
T0021440,C00502,D00914,B000995,31.63,2025-08-27 04:16:10,0
T0021441,C00083,D00832,B002934,96.79,2026-02-10 11:42:43,0
T0021442,C00757,D00951,B000553,10.73,2026-02-23 05:50:23,0
T0021443,C01219,D00407,B002789,181.24,2026-02-09 19:57:04,0
T0021444,C00120,D00694,B002530,109.58,2025-12-15 02:33:59,0
T0021445,C00869,D01487,B001918,102.89,2025-10-27 15:57:33,0
T0021446,C00621,D00764,B002884,53.6,2025-11-28 07:48:23,0
T0021447,C01421,D00236,B002246,352.57,2025-10-09 06:56:10,0
T0021448,C01812,D01153,B002125,14.23,2026-03-04 05:10:12,0
T0021449,C00674,D01455,B000194,305.83,2026-03-16 19:34:24,0
T0021450,C00064,D01153,B002367,70.91,2025-10-07 03:23:19,0
T0021451,C01526,D01069,B001585,318.82,2026-05-02 22:38:14,0
T0021452,C00033,D00536,B001539,195.71,2025-07-08 11:34:34,0
T0021453,C01805,D00139,B000276,16.5,2026-05-10 16:24:08,0
T0021454,C00033,D00536,B002068,267.16,2025-08-08 15:57:54,0
T0021455,C01499,D00802,B001073,171.94,2025-11-19 13:52:13,0
T0021456,C00463,D00444,B002114,4.93,2026-04-11 06:27:35,0
T0021457,C00943,D00107,B002311,21.53,2026-04-25 03:49:08,0
T0021458,C01636,D01010,B001835,151.44,2025-08-12 11:16:35,1
T0021459,C01367,D00907,B002824,162.97,2025-08-27 20:54:08,0
T0021460,C00449,D00970,B000619,205.95,2025-10-08 16:41:30,0
T0021461,C00216,D01119,B002951,191.08,2026-05-20 09:58:49,0
T0021462,C00071,D00793,B001247,161.61,2025-09-04 08:50:27,0
T0021463,C01804,D01207,B002339,218.02,2025-07-03 18:28:17,0
T0021464,C00669,D00961,B002102,128.38,2026-02-23 19:18:53,0
T0021465,C00132,D00781,B000611,45.33,2025-10-11 16:56:30,0
T0021466,C00886,D00249,B002504,365.21,2025-06-30 17:55:42,0
T0021467,C01861,D01107,B001526,2.76,2026-02-22 11:40:33,0
T0021468,C01494,D00288,B000605,68.49,2025-09-19 16:30:44,0
T0021469,C00669,D00961,B000831,195.77,2026-02-07 13:58:13,0
T0021470,C01381,D00400,B001371,83.57,2025-10-17 15:44:05,0
T0021471,C01282,D00702,B002097,3.77,2025-08-01 19:16:09,0
T0021472,C01936,D01120,B001154,10.24,2026-01-13 10:08:20,0
T0021473,C01329,D01160,B000859,156.89,2025-11-14 15:43:30,0
T0021474,C00734,D00856,B001251,502.28,2025-12-09 23:19:53,0
T0021475,C01128,D00985,B002985,120.4,2025-08-04 01:24:58,0
T0021476,C01380,D01382,B000005,106.01,2026-02-06 21:15:58,0
T0021477,C01600,D01470,B002926,57.48,2025-06-21 23:28:20,0
T0021478,C00115,D00185,B001014,44.5,2025-11-13 15:39:24,0
T0021479,C01127,D00170,B001591,3.18,2026-02-03 18:03:27,0
T0021480,C01841,D00183,B000969,47.82,2025-10-19 00:16:04,0
T0021481,C01539,D00033,B002017,89.43,2025-08-18 22:39:49,0
T0021482,C01493,D01216,B000519,33.09,2026-02-24 23:39:08,0
T0021483,C01986,D00781,B002169,13.71,2026-03-26 04:46:32,0
T0021484,C00281,D00607,B002062,189.73,2025-08-15 21:56:38,0
T0021485,C00769,D01206,B000075,337.53,2025-08-24 01:59:49,0
T0021486,C00602,D00196,B002356,414.15,2025-06-28 06:28:44,0
T0021487,C00033,D00536,B000586,144.35,2026-01-09 19:07:08,0
T0021488,C00904,D01013,B002520,8.13,2026-02-26 14:54:47,0
T0021489,C01026,D00628,B000529,202.56,2026-02-05 05:48:43,0
T0021490,C01864,D00387,B000930,17.5,2026-01-17 02:30:43,0
T0021491,C00063,D00013,B002033,166.18,2025-09-12 02:04:00,0
T0021492,C00283,D00162,B000124,226.69,2025-08-11 15:44:00,0
T0021493,C00555,D00714,B002704,194.12,2025-08-05 07:07:18,0
T0021494,C00933,D00684,B001674,455.12,2025-11-09 04:42:30,0
T0021495,C01577,D00374,B002671,201.0,2025-06-19 17:09:30,0
T0021496,C01859,D00897,B002703,177.24,2025-10-20 13:15:19,0
T0021497,C01106,D00259,B001029,45.52,2025-08-09 00:09:13,0
T0021498,C00386,D00028,B001501,388.08,2026-03-07 12:56:12,0
T0021499,C01084,D00315,B002412,29.68,2026-03-22 04:07:27,0
T0021500,C01877,D01462,B001861,352.92,2025-11-10 20:00:48,0
T0021501,C00355,D01024,B001151,56.24,2026-01-11 10:23:06,1
T0021502,C00621,D00764,B002515,20.92,2026-06-02 18:13:41,0
T0021503,C00213,D01490,B001681,262.89,2026-03-13 00:42:53,0
T0021504,C01422,D00363,B001110,0.37,2026-02-17 12:41:09,1
T0021505,C00069,D01321,B001253,267.65,2026-05-21 02:41:36,0
T0021506,C00698,D00818,B000444,45.64,2025-11-27 16:29:50,0
T0021507,C01336,D01291,B001909,324.06,2026-05-28 19:30:16,1
T0021508,C01644,D01170,B002391,176.39,2025-10-17 15:35:13,0
T0021509,C00205,D00133,B000410,164.57,2025-06-28 02:17:06,0
T0021510,C01990,D00223,B001120,68.2,2026-05-01 22:55:35,0
T0021511,C01666,D00808,B002437,9.19,2026-02-01 06:32:03,0
T0021512,C00251,D00130,B002828,265.86,2026-02-23 13:40:29,0
T0021513,C00728,D00191,B002199,28.11,2025-10-09 17:04:11,0
T0021514,C00897,D00398,B002616,69.84,2026-01-28 13:04:45,0
T0021515,C00597,D01134,B002682,137.58,2025-08-08 16:18:51,0
T0021516,C00528,D00885,B002154,98.74,2025-10-11 02:49:13,0
T0021517,C01018,D00517,B000321,33.22,2026-04-13 03:21:38,0
T0021518,C00710,D00722,B000174,22.73,2025-10-02 05:46:52,0
T0021519,C00222,D00291,B002531,19.73,2026-02-10 22:39:28,0
T0021520,C01199,D01180,B002602,298.17,2025-12-20 15:56:46,0
T0021521,C00302,D00131,B002651,4.81,2025-06-24 11:58:10,0
T0021522,C01087,D00546,B001574,565.93,2026-01-06 18:13:28,0
T0021523,C00493,D00572,B001363,33.2,2026-04-08 19:16:48,0
T0021524,C01836,D00138,B000550,17.53,2025-08-07 01:00:58,0
T0021525,C00650,D00470,B000180,129.05,2026-05-13 23:35:22,0
T0021526,C01039,D00420,B000312,12.5,2025-11-03 14:21:28,1
T0021527,C00205,D00133,B000490,138.37,2026-01-31 19:14:00,0
T0021528,C00419,D01065,B002507,285.2,2025-08-02 20:19:20,0
T0021529,C00215,D00615,B002620,7.36,2026-04-09 17:08:08,0
T0021530,C00609,D00892,B002620,241.32,2025-07-27 02:38:53,0
T0021531,C01404,D00584,B000552,75.25,2026-01-21 04:32:08,0
T0021532,C01428,D00929,B000649,26.06,2025-07-27 21:01:49,0
T0021533,C01520,D00398,B001815,29.06,2026-03-25 22:15:40,0
T0021534,C00234,D00325,B002160,376.56,2025-08-02 14:29:02,1
T0021535,C00582,D00287,B001944,17.58,2026-04-29 03:55:42,0
T0021536,C01150,D01057,B002312,302.37,2025-08-16 18:55:34,0
T0021537,C01640,D00520,B001791,117.87,2025-09-01 01:48:18,0
T0021538,C00767,D00243,B002851,5.98,2026-01-16 17:10:34,0
T0021539,C00639,D00324,B002512,93.68,2026-02-23 22:10:18,0
T0021540,C01325,D01347,B001301,255.11,2026-01-08 10:36:30,0
T0021541,C01237,D00541,B000580,194.31,2026-03-30 16:50:57,0
T0021542,C00136,D00373,B001999,100.64,2026-03-28 15:30:52,0
T0021543,C01245,D00463,B001354,294.97,2025-10-06 09:56:03,0
T0021544,C01837,D00883,B002115,19.24,2026-02-23 04:02:12,0
T0021545,C00079,D00615,B002897,361.09,2026-04-20 09:07:26,0
T0021546,C00470,D01098,B001873,281.05,2026-01-18 12:08:03,0
T0021547,C01793,D01375,B002886,184.79,2026-02-08 03:19:30,0
T0021548,C00499,D00332,B000803,255.47,2026-05-27 23:13:04,0
T0021549,C01895,D01048,B000107,117.73,2026-02-17 15:10:24,0
T0021550,C00695,D00501,B001468,168.66,2025-11-26 13:23:29,0
T0021551,C01457,D01328,B001203,123.35,2026-03-25 12:06:42,0
T0021552,C00557,D00571,B001013,65.88,2025-09-07 03:00:17,0
T0021553,C01110,D01076,B001747,126.2,2026-06-04 18:19:49,0
T0021554,C01478,D01090,B001967,44.65,2025-12-30 21:37:18,0
T0021555,C01395,D01119,B001173,87.05,2025-12-30 16:25:52,0
T0021556,C01145,D01228,B001354,49.44,2025-10-26 08:34:57,0
T0021557,C01121,D00566,B000757,19.67,2025-09-17 17:31:16,0
T0021558,C00690,D00766,B002479,58.26,2025-10-31 04:07:35,0
T0021559,C00235,D00569,B000099,286.57,2026-01-05 02:09:51,0
