audit_id,transaction_id,customer_id,fraud_probability,overall_risk_score,risk_category,decision
AUDT0024473,T0024473,C01714,32.41,32.41,LOW,ALLOW
AUDT0024474,T0024474,C01166,5.35,5.35,LOW,ALLOW
AUDT0024475,T0024475,C00027,28.91,28.91,LOW,ALLOW
AUDT0024476,T0024476,C01625,10.48,10.48,LOW,ALLOW
AUDT0024477,T0024477,C00326,27.44,27.44,LOW,ALLOW
AUDT0024478,T0024478,C00295,2.8,2.8,LOW,ALLOW
AUDT0024479,T0024479,C01921,82.39,82.39,HIGH,BLOCK
AUDT0024480,T0024480,C00010,39.69,39.69,LOW,ALLOW
AUDT0024481,T0024481,C01370,8.81,8.81,LOW,ALLOW
AUDT0024482,T0024482,C00627,38.71,38.71,LOW,ALLOW
AUDT0024483,T0024483,C01414,1.03,1.03,LOW,ALLOW
AUDT0024484,T0024484,C01424,34.32,34.32,LOW,ALLOW
AUDT0024485,T0024485,C00850,25.19,25.19,LOW,ALLOW
AUDT0024486,T0024486,C01249,33.91,33.91,LOW,ALLOW
AUDT0024487,T0024487,C00991,10.98,10.98,LOW,ALLOW
AUDT0024488,T0024488,C01234,6.45,6.45,LOW,ALLOW
AUDT0024489,T0024489,C01818,2.6,2.6,LOW,ALLOW
AUDT0024490,T0024490,C00808,77.38,77.38,HIGH,BLOCK
AUDT0024491,T0024491,C00858,19.45,19.45,LOW,ALLOW
AUDT0024492,T0024492,C01302,32.51,32.51,LOW,ALLOW
AUDT0024493,T0024493,C00754,27.85,27.85,LOW,ALLOW
AUDT0024494,T0024494,C01217,12.87,12.87,LOW,ALLOW
AUDT0024495,T0024495,C00875,34.07,34.07,LOW,ALLOW
AUDT0024496,T0024496,C00317,73.84,73.84,HIGH,BLOCK
AUDT0024497,T0024497,C00968,24.0,24.0,LOW,ALLOW
AUDT0024498,T0024498,C01964,32.97,32.97,LOW,ALLOW
AUDT0024499,T0024499,C00269,30.37,30.37,LOW,ALLOW
AUDT0024500,T0024500,C00258,6.95,6.95,LOW,ALLOW
AUDT0024501,T0024501,C00378,39.21,39.21,LOW,ALLOW
AUDT0024502,T0024502,C00659,36.31,36.31,LOW,ALLOW
AUDT0024503,T0024503,C01621,77.96,77.96,HIGH,BLOCK
AUDT0024504,T0024504,C01178,10.94,10.94,LOW,ALLOW
AUDT0024505,T0024505,C00600,36.94,36.94,LOW,ALLOW
AUDT0024506,T0024506,C00380,25.34,25.34,LOW,ALLOW
AUDT0024507,T0024507,C00221,4.24,4.24,LOW,ALLOW
AUDT0024508,T0024508,C00178,3.39,3.39,LOW,ALLOW
AUDT0024509,T0024509,C01942,27.22,27.22,LOW,ALLOW
AUDT0024510,T0024510,C00235,11.06,11.06,LOW,ALLOW
AUDT0024511,T0024511,C00943,23.76,23.76,LOW,ALLOW
AUDT0024512,T0024512,C00630,33.12,33.12,LOW,ALLOW
AUDT0024513,T0024513,C01974,5.11,5.11,LOW,ALLOW
AUDT0024514,T0024514,C01448,23.63,23.63,LOW,ALLOW
AUDT0024515,T0024515,C01075,13.81,13.81,LOW,ALLOW
AUDT0024516,T0024516,C01326,18.29,18.29,LOW,ALLOW
AUDT0024517,T0024517,C01176,23.37,23.37,LOW,ALLOW
AUDT0024518,T0024518,C00786,9.46,9.46,LOW,ALLOW
AUDT0024519,T0024519,C01394,25.21,25.21,LOW,ALLOW
AUDT0024520,T0024520,C00832,30.44,30.44,LOW,ALLOW
AUDT0024521,T0024521,C00011,21.77,21.77,LOW,ALLOW
AUDT0024522,T0024522,C00983,1.2,1.2,LOW,ALLOW
AUDT0024523,T0024523,C01305,11.71,11.71,LOW,ALLOW
AUDT0024524,T0024524,C00745,12.95,12.95,LOW,ALLOW
AUDT0024525,T0024525,C01461,6.67,6.67,LOW,ALLOW
AUDT0024526,T0024526,C01271,9.73,9.73,LOW,ALLOW
AUDT0024527,T0024527,C01187,26.99,26.99,LOW,ALLOW
AUDT0024528,T0024528,C00602,23.32,23.32,LOW,ALLOW
AUDT0024529,T0024529,C00923,7.29,7.29,LOW,ALLOW
AUDT0024530,T0024530,C01325,16.02,16.02,LOW,ALLOW
AUDT0024531,T0024531,C00595,31.6,31.6,LOW,ALLOW
AUDT0024532,T0024532,C01932,23.78,23.78,LOW,ALLOW
AUDT0024533,T0024533,C01850,9.9,9.9,LOW,ALLOW
AUDT0024534,T0024534,C01492,82.34,82.34,HIGH,BLOCK
AUDT0024535,T0024535,C00523,15.92,15.92,LOW,ALLOW
AUDT0024536,T0024536,C01407,9.62,9.62,LOW,ALLOW
AUDT0024537,T0024537,C00868,36.03,36.03,LOW,ALLOW
AUDT0024538,T0024538,C01299,36.74,36.74,LOW,ALLOW
AUDT0024539,T0024539,C01788,24.9,24.9,LOW,ALLOW
AUDT0024540,T0024540,C01465,6.35,6.35,LOW,ALLOW
AUDT0024541,T0024541,C00383,1.77,1.77,LOW,ALLOW
AUDT0024542,T0024542,C00161,20.52,20.52,LOW,ALLOW
AUDT0024543,T0024543,C01446,7.53,7.53,LOW,ALLOW
AUDT0024544,T0024544,C01567,38.88,38.88,LOW,ALLOW
AUDT0024545,T0024545,C01064,6.12,6.12,LOW,ALLOW
AUDT0024546,T0024546,C00822,26.09,26.09,LOW,ALLOW
AUDT0024547,T0024547,C01775,4.12,4.12,LOW,ALLOW
AUDT0024548,T0024548,C00383,22.69,22.69,LOW,ALLOW
AUDT0024549,T0024549,C01986,38.64,38.64,LOW,ALLOW
AUDT0024550,T0024550,C00854,25.66,25.66,LOW,ALLOW
AUDT0024551,T0024551,C00584,19.9,19.9,LOW,ALLOW
AUDT0024552,T0024552,C00712,18.61,18.61,LOW,ALLOW
AUDT0024553,T0024553,C01710,4.11,4.11,LOW,ALLOW
AUDT0024554,T0024554,C00825,3.71,3.71,LOW,ALLOW
AUDT0024555,T0024555,C00638,23.52,23.52,LOW,ALLOW
AUDT0024556,T0024556,C01587,15.12,15.12,LOW,ALLOW
AUDT0024557,T0024557,C00771,5.55,5.55,LOW,ALLOW
AUDT0024558,T0024558,C01438,4.28,4.28,LOW,ALLOW
AUDT0024559,T0024559,C01024,71.68,71.68,HIGH,BLOCK
AUDT0024560,T0024560,C01970,8.35,8.35,LOW,ALLOW
AUDT0024561,T0024561,C01009,10.38,10.38,LOW,ALLOW
AUDT0024562,T0024562,C01709,22.61,22.61,LOW,ALLOW
AUDT0024563,T0024563,C01263,24.22,24.22,LOW,ALLOW
AUDT0024564,T0024564,C00895,6.18,6.18,LOW,ALLOW
AUDT0024565,T0024565,C00509,75.57,75.57,HIGH,BLOCK
AUDT0024566,T0024566,C01140,70.01,70.01,HIGH,BLOCK
AUDT0024567,T0024567,C01607,5.51,5.51,LOW,ALLOW
AUDT0024568,T0024568,C00805,11.06,11.06,LOW,ALLOW
AUDT0024569,T0024569,C01658,3.35,3.35,LOW,ALLOW
AUDT0024570,T0024570,C00113,2.23,2.23,LOW,ALLOW
AUDT0024571,T0024571,C01947,28.14,28.14,LOW,ALLOW
AUDT0024572,T0024572,C00807,12.43,12.43,LOW,ALLOW
AUDT0024573,T0024573,C01321,3.51,3.51,LOW,ALLOW
AUDT0024574,T0024574,C01442,80.64,80.64,HIGH,BLOCK
AUDT0024575,T0024575,C00535,12.36,12.36,LOW,ALLOW
AUDT0024576,T0024576,C00127,16.24,16.24,LOW,ALLOW
AUDT0024577,T0024577,C00074,14.2,14.2,LOW,ALLOW
AUDT0024578,T0024578,C01993,19.39,19.39,LOW,ALLOW
AUDT0024579,T0024579,C01798,11.33,11.33,LOW,ALLOW
AUDT0024580,T0024580,C00821,33.46,33.46,LOW,ALLOW
AUDT0024581,T0024581,C00971,1.3,1.3,LOW,ALLOW
AUDT0024582,T0024582,C00828,21.21,21.21,LOW,ALLOW
AUDT0024583,T0024583,C01598,2.29,2.29,LOW,ALLOW
AUDT0024584,T0024584,C00814,16.12,16.12,LOW,ALLOW
AUDT0024585,T0024585,C01700,70.08,70.08,HIGH,BLOCK
AUDT0024586,T0024586,C00035,13.18,13.18,LOW,ALLOW
AUDT0024587,T0024587,C00505,7.86,7.86,LOW,ALLOW
AUDT0024588,T0024588,C01097,5.77,5.77,LOW,ALLOW
AUDT0024589,T0024589,C00141,31.6,31.6,LOW,ALLOW
AUDT0024590,T0024590,C00212,2.93,2.93,LOW,ALLOW
AUDT0024591,T0024591,C00265,9.74,9.74,LOW,ALLOW
AUDT0024592,T0024592,C01839,7.99,7.99,LOW,ALLOW
AUDT0024593,T0024593,C00371,21.28,21.28,LOW,ALLOW
AUDT0024594,T0024594,C00504,23.36,23.36,LOW,ALLOW
AUDT0024595,T0024595,C00115,29.01,29.01,LOW,ALLOW
AUDT0024596,T0024596,C00289,8.87,8.87,LOW,ALLOW
AUDT0024597,T0024597,C00524,9.04,9.04,LOW,ALLOW
AUDT0024598,T0024598,C00969,16.52,16.52,LOW,ALLOW
AUDT0024599,T0024599,C01802,2.46,2.46,LOW,ALLOW
AUDT0024600,T0024600,C00919,18.61,18.61,LOW,ALLOW
AUDT0024601,T0024601,C01801,26.1,26.1,LOW,ALLOW
AUDT0024602,T0024602,C01674,8.09,8.09,LOW,ALLOW
AUDT0024603,T0024603,C01390,33.19,33.19,LOW,ALLOW
AUDT0024604,T0024604,C01938,81.35,81.35,HIGH,BLOCK
AUDT0024605,T0024605,C00108,21.47,21.47,LOW,ALLOW
AUDT0024606,T0024606,C01771,9.86,9.86,LOW,ALLOW
AUDT0024607,T0024607,C01935,9.73,9.73,LOW,ALLOW
AUDT0024608,T0024608,C01111,9.33,9.33,LOW,ALLOW
AUDT0024609,T0024609,C01791,30.95,30.95,LOW,ALLOW
AUDT0024610,T0024610,C00258,34.82,34.82,LOW,ALLOW
AUDT0024611,T0024611,C01652,14.3,14.3,LOW,ALLOW
AUDT0024612,T0024612,C01349,2.23,2.23,LOW,ALLOW
AUDT0024613,T0024613,C00823,26.16,26.16,LOW,ALLOW
AUDT0024614,T0024614,C01629,25.36,25.36,LOW,ALLOW
AUDT0024615,T0024615,C01666,37.83,37.83,LOW,ALLOW
AUDT0024616,T0024616,C00867,23.04,23.04,LOW,ALLOW
AUDT0024617,T0024617,C00791,35.21,35.21,LOW,ALLOW
AUDT0024618,T0024618,C01588,36.24,36.24,LOW,ALLOW
AUDT0024619,T0024619,C00963,35.32,35.32,LOW,ALLOW
AUDT0024620,T0024620,C01284,26.99,26.99,LOW,ALLOW
AUDT0024621,T0024621,C01369,27.02,27.02,LOW,ALLOW
AUDT0024622,T0024622,C00425,5.57,5.57,LOW,ALLOW
AUDT0024623,T0024623,C01461,35.71,35.71,LOW,ALLOW
AUDT0024624,T0024624,C00969,21.6,21.6,LOW,ALLOW
AUDT0024625,T0024625,C00922,20.38,20.38,LOW,ALLOW
AUDT0024626,T0024626,C00533,10.83,10.83,LOW,ALLOW
AUDT0024627,T0024627,C01073,21.07,21.07,LOW,ALLOW
AUDT0024628,T0024628,C00645,39.91,39.91,LOW,ALLOW
AUDT0024629,T0024629,C00644,31.59,31.59,LOW,ALLOW
AUDT0024630,T0024630,C00298,15.33,15.33,LOW,ALLOW
AUDT0024631,T0024631,C00946,77.16,77.16,HIGH,BLOCK
AUDT0024632,T0024632,C01385,37.21,37.21,LOW,ALLOW
AUDT0024633,T0024633,C01921,32.75,32.75,LOW,ALLOW
AUDT0024634,T0024634,C01667,7.38,7.38,LOW,ALLOW
AUDT0024635,T0024635,C00127,87.78,87.78,HIGH,BLOCK
AUDT0024636,T0024636,C01231,29.98,29.98,LOW,ALLOW
AUDT0024637,T0024637,C01955,31.33,31.33,LOW,ALLOW
AUDT0024638,T0024638,C00370,11.11,11.11,LOW,ALLOW
AUDT0024639,T0024639,C00679,19.6,19.6,LOW,ALLOW
AUDT0024640,T0024640,C01074,26.08,26.08,LOW,ALLOW
AUDT0024641,T0024641,C00692,1.55,1.55,LOW,ALLOW
AUDT0024642,T0024642,C00311,28.98,28.98,LOW,ALLOW
AUDT0024643,T0024643,C01498,36.6,36.6,LOW,ALLOW
AUDT0024644,T0024644,C01628,34.28,34.28,LOW,ALLOW
AUDT0024645,T0024645,C00140,35.39,35.39,LOW,ALLOW
AUDT0024646,T0024646,C00766,36.86,36.86,LOW,ALLOW
AUDT0024647,T0024647,C01480,30.0,30.0,LOW,ALLOW
AUDT0024648,T0024648,C01863,36.43,36.43,LOW,ALLOW
AUDT0024649,T0024649,C00210,21.21,21.21,LOW,ALLOW
AUDT0024650,T0024650,C00470,15.88,15.88,LOW,ALLOW
AUDT0024651,T0024651,C01224,9.42,9.42,LOW,ALLOW
AUDT0024652,T0024652,C00629,31.72,31.72,LOW,ALLOW
AUDT0024653,T0024653,C00203,27.08,27.08,LOW,ALLOW
AUDT0024654,T0024654,C00699,33.21,33.21,LOW,ALLOW
AUDT0024655,T0024655,C00219,32.49,32.49,LOW,ALLOW
AUDT0024656,T0024656,C01545,33.51,33.51,LOW,ALLOW
AUDT0024657,T0024657,C01300,15.77,15.77,LOW,ALLOW
AUDT0024658,T0024658,C01305,7.89,7.89,LOW,ALLOW
AUDT0024659,T0024659,C01423,71.47,71.47,HIGH,BLOCK
AUDT0024660,T0024660,C00988,22.1,22.1,LOW,ALLOW
AUDT0024661,T0024661,C01918,5.59,5.59,LOW,ALLOW
AUDT0024662,T0024662,C01197,23.5,23.5,LOW,ALLOW
AUDT0024663,T0024663,C00042,33.94,33.94,LOW,ALLOW
AUDT0024664,T0024664,C00623,23.78,23.78,LOW,ALLOW
AUDT0024665,T0024665,C00660,15.41,15.41,LOW,ALLOW
AUDT0024666,T0024666,C01407,12.04,12.04,LOW,ALLOW
AUDT0024667,T0024667,C01004,31.62,31.62,LOW,ALLOW
AUDT0024668,T0024668,C01658,20.54,20.54,LOW,ALLOW
AUDT0024669,T0024669,C01826,78.91,78.91,HIGH,BLOCK
AUDT0024670,T0024670,C01605,83.59,83.59,HIGH,BLOCK
AUDT0024671,T0024671,C01454,32.78,32.78,LOW,ALLOW
AUDT0024672,T0024672,C01269,25.28,25.28,LOW,ALLOW
AUDT0024673,T0024673,C00935,22.27,22.27,LOW,ALLOW
AUDT0024674,T0024674,C01482,23.74,23.74,LOW,ALLOW
AUDT0024675,T0024675,C00828,31.53,31.53,LOW,ALLOW
AUDT0024676,T0024676,C00152,30.44,30.44,LOW,ALLOW
AUDT0024677,T0024677,C00248,23.93,23.93,LOW,ALLOW
AUDT0024678,T0024678,C01821,13.02,13.02,LOW,ALLOW
AUDT0024679,T0024679,C00122,5.23,5.23,LOW,ALLOW
AUDT0024680,T0024680,C01282,21.5,21.5,LOW,ALLOW
AUDT0024681,T0024681,C01624,28.32,28.32,LOW,ALLOW
AUDT0024682,T0024682,C00328,16.28,16.28,LOW,ALLOW
AUDT0024683,T0024683,C00155,4.23,4.23,LOW,ALLOW
AUDT0024684,T0024684,C01065,32.7,32.7,LOW,ALLOW
AUDT0024685,T0024685,C01475,76.77,76.77,HIGH,BLOCK
AUDT0024686,T0024686,C00658,10.08,10.08,LOW,ALLOW
AUDT0024687,T0024687,C00955,26.18,26.18,LOW,ALLOW
AUDT0024688,T0024688,C00460,84.13,84.13,HIGH,BLOCK
AUDT0024689,T0024689,C01874,4.31,4.31,LOW,ALLOW
AUDT0024690,T0024690,C00313,1.13,1.13,LOW,ALLOW
AUDT0024691,T0024691,C00683,28.78,28.78,LOW,ALLOW
AUDT0024692,T0024692,C01324,38.32,38.32,LOW,ALLOW
AUDT0024693,T0024693,C01662,33.06,33.06,LOW,ALLOW
AUDT0024694,T0024694,C01348,83.61,83.61,HIGH,BLOCK
AUDT0024695,T0024695,C01932,3.02,3.02,LOW,ALLOW
AUDT0024696,T0024696,C00950,34.72,34.72,LOW,ALLOW
AUDT0024697,T0024697,C01395,17.04,17.04,LOW,ALLOW
AUDT0024698,T0024698,C00859,35.8,35.8,LOW,ALLOW
AUDT0024699,T0024699,C01543,83.86,83.86,HIGH,BLOCK
AUDT0024700,T0024700,C01507,8.03,8.03,LOW,ALLOW
AUDT0024701,T0024701,C00374,26.38,26.38,LOW,ALLOW
AUDT0024702,T0024702,C01905,14.98,14.98,LOW,ALLOW
AUDT0024703,T0024703,C00365,4.1,4.1,LOW,ALLOW
AUDT0024704,T0024704,C00554,39.26,39.26,LOW,ALLOW
AUDT0024705,T0024705,C00905,21.26,21.26,LOW,ALLOW
AUDT0024706,T0024706,C00096,2.58,2.58,LOW,ALLOW
AUDT0024707,T0024707,C00448,29.25,29.25,LOW,ALLOW
AUDT0024708,T0024708,C01399,77.11,77.11,HIGH,BLOCK
AUDT0024709,T0024709,C00538,33.99,33.99,LOW,ALLOW
AUDT0024710,T0024710,C00239,20.58,20.58,LOW,ALLOW
AUDT0024711,T0024711,C00590,36.62,36.62,LOW,ALLOW
AUDT0024712,T0024712,C01742,6.23,6.23,LOW,ALLOW
AUDT0024713,T0024713,C01038,97.7,97.7,HIGH,BLOCK
AUDT0024714,T0024714,C00440,73.25,73.25,HIGH,BLOCK
AUDT0024715,T0024715,C00835,35.83,35.83,LOW,ALLOW
AUDT0024716,T0024716,C00496,35.9,35.9,LOW,ALLOW
AUDT0024717,T0024717,C01247,31.27,31.27,LOW,ALLOW
AUDT0024718,T0024718,C00014,32.07,32.07,LOW,ALLOW
AUDT0024719,T0024719,C01311,17.2,17.2,LOW,ALLOW
AUDT0024720,T0024720,C00112,32.4,32.4,LOW,ALLOW
AUDT0024721,T0024721,C00381,3.65,3.65,LOW,ALLOW
AUDT0024722,T0024722,C00752,36.83,36.83,LOW,ALLOW
AUDT0024723,T0024723,C00906,38.9,38.9,LOW,ALLOW
AUDT0024724,T0024724,C00483,12.65,12.65,LOW,ALLOW
AUDT0024725,T0024725,C01408,12.63,12.63,LOW,ALLOW
AUDT0024726,T0024726,C01818,17.32,17.32,LOW,ALLOW
AUDT0024727,T0024727,C01924,8.64,8.64,LOW,ALLOW
AUDT0024728,T0024728,C01461,9.18,9.18,LOW,ALLOW
AUDT0024729,T0024729,C00479,25.8,25.8,LOW,ALLOW
AUDT0024730,T0024730,C01278,25.1,25.1,LOW,ALLOW
AUDT0024731,T0024731,C00943,9.35,9.35,LOW,ALLOW
AUDT0024732,T0024732,C00601,2.09,2.09,LOW,ALLOW
AUDT0024733,T0024733,C00339,6.6,6.6,LOW,ALLOW
AUDT0024734,T0024734,C01666,10.64,10.64,LOW,ALLOW
AUDT0024735,T0024735,C00721,13.54,13.54,LOW,ALLOW
AUDT0024736,T0024736,C01286,8.13,8.13,LOW,ALLOW
AUDT0024737,T0024737,C01732,24.58,24.58,LOW,ALLOW
AUDT0024738,T0024738,C01110,39.92,39.92,LOW,ALLOW
AUDT0024739,T0024739,C00316,12.1,12.1,LOW,ALLOW
AUDT0024740,T0024740,C01564,3.43,3.43,LOW,ALLOW
AUDT0024741,T0024741,C01217,83.65,83.65,HIGH,BLOCK
AUDT0024742,T0024742,C00991,10.03,10.03,LOW,ALLOW
AUDT0024743,T0024743,C01180,88.26,88.26,HIGH,BLOCK
AUDT0024744,T0024744,C01891,26.77,26.77,LOW,ALLOW
AUDT0024745,T0024745,C00007,37.57,37.57,LOW,ALLOW
AUDT0024746,T0024746,C00276,14.66,14.66,LOW,ALLOW
AUDT0024747,T0024747,C00153,22.3,22.3,LOW,ALLOW
AUDT0024748,T0024748,C00099,39.19,39.19,LOW,ALLOW
AUDT0024749,T0024749,C01311,35.17,35.17,LOW,ALLOW
AUDT0024750,T0024750,C00800,33.52,33.52,LOW,ALLOW
AUDT0024751,T0024751,C00777,36.05,36.05,LOW,ALLOW
AUDT0024752,T0024752,C00708,6.17,6.17,LOW,ALLOW
AUDT0024753,T0024753,C01639,22.05,22.05,LOW,ALLOW
AUDT0024754,T0024754,C01793,32.52,32.52,LOW,ALLOW
AUDT0024755,T0024755,C01305,18.0,18.0,LOW,ALLOW
AUDT0024756,T0024756,C01316,27.04,27.04,LOW,ALLOW
AUDT0024757,T0024757,C00951,14.43,14.43,LOW,ALLOW
AUDT0024758,T0024758,C00635,9.33,9.33,LOW,ALLOW
AUDT0024759,T0024759,C00579,26.54,26.54,LOW,ALLOW
AUDT0024760,T0024760,C01863,19.22,19.22,LOW,ALLOW
AUDT0024761,T0024761,C00911,89.93,89.93,HIGH,BLOCK
AUDT0024762,T0024762,C00182,71.31,71.31,HIGH,BLOCK
AUDT0024763,T0024763,C01938,34.17,34.17,LOW,ALLOW
AUDT0024764,T0024764,C00815,27.78,27.78,LOW,ALLOW
AUDT0024765,T0024765,C01669,88.34,88.34,HIGH,BLOCK
AUDT0024766,T0024766,C01141,19.82,19.82,LOW,ALLOW
AUDT0024767,T0024767,C00981,21.36,21.36,LOW,ALLOW
AUDT0024768,T0024768,C01746,27.51,27.51,LOW,ALLOW
AUDT0024769,T0024769,C01336,36.77,36.77,LOW,ALLOW
AUDT0024770,T0024770,C01154,5.37,5.37,LOW,ALLOW
AUDT0024771,T0024771,C00828,9.68,9.68,LOW,ALLOW
AUDT0024772,T0024772,C00936,25.06,25.06,LOW,ALLOW
AUDT0024773,T0024773,C00935,23.13,23.13,LOW,ALLOW
AUDT0024774,T0024774,C01596,32.99,32.99,LOW,ALLOW
AUDT0024775,T0024775,C01154,6.3,6.3,LOW,ALLOW
AUDT0024776,T0024776,C01018,21.22,21.22,LOW,ALLOW
AUDT0024777,T0024777,C00026,37.28,37.28,LOW,ALLOW
AUDT0024778,T0024778,C01892,7.77,7.77,LOW,ALLOW
AUDT0024779,T0024779,C00778,18.93,18.93,LOW,ALLOW
AUDT0024780,T0024780,C01931,21.2,21.2,LOW,ALLOW
AUDT0024781,T0024781,C00295,20.28,20.28,LOW,ALLOW
AUDT0024782,T0024782,C00871,15.34,15.34,LOW,ALLOW
AUDT0024783,T0024783,C01278,19.32,19.32,LOW,ALLOW
AUDT0024784,T0024784,C01492,38.28,38.28,LOW,ALLOW
AUDT0024785,T0024785,C01527,8.23,8.23,LOW,ALLOW
AUDT0024786,T0024786,C01964,36.43,36.43,LOW,ALLOW
AUDT0024787,T0024787,C01843,29.72,29.72,LOW,ALLOW
AUDT0024788,T0024788,C01342,36.37,36.37,LOW,ALLOW
AUDT0024789,T0024789,C00288,13.22,13.22,LOW,ALLOW
AUDT0024790,T0024790,C00725,26.9,26.9,LOW,ALLOW
AUDT0024791,T0024791,C01359,26.66,26.66,LOW,ALLOW
AUDT0024792,T0024792,C01731,24.9,24.9,LOW,ALLOW
AUDT0024793,T0024793,C00439,33.53,33.53,LOW,ALLOW
AUDT0024794,T0024794,C01451,39.64,39.64,LOW,ALLOW
AUDT0024795,T0024795,C01646,73.02,73.02,HIGH,BLOCK
AUDT0024796,T0024796,C01810,24.72,24.72,LOW,ALLOW
AUDT0024797,T0024797,C01347,23.71,23.71,LOW,ALLOW
AUDT0024798,T0024798,C01971,19.34,19.34,LOW,ALLOW
AUDT0024799,T0024799,C01493,5.97,5.97,LOW,ALLOW
AUDT0024800,T0024800,C00569,33.99,33.99,LOW,ALLOW
AUDT0024801,T0024801,C01842,24.5,24.5,LOW,ALLOW
AUDT0024802,T0024802,C01238,20.29,20.29,LOW,ALLOW
AUDT0024803,T0024803,C01692,33.14,33.14,LOW,ALLOW
AUDT0024804,T0024804,C00402,15.47,15.47,LOW,ALLOW
AUDT0024805,T0024805,C01900,4.89,4.89,LOW,ALLOW
AUDT0024806,T0024806,C00488,11.17,11.17,LOW,ALLOW
AUDT0024807,T0024807,C00143,23.06,23.06,LOW,ALLOW
AUDT0024808,T0024808,C01748,19.75,19.75,LOW,ALLOW
AUDT0024809,T0024809,C00357,25.71,25.71,LOW,ALLOW
AUDT0024810,T0024810,C01305,13.28,13.28,LOW,ALLOW
AUDT0024811,T0024811,C01198,7.66,7.66,LOW,ALLOW
AUDT0024812,T0024812,C00012,34.33,34.33,LOW,ALLOW
AUDT0024813,T0024813,C00611,28.56,28.56,LOW,ALLOW
AUDT0024814,T0024814,C00837,29.78,29.78,LOW,ALLOW
AUDT0024815,T0024815,C00191,25.86,25.86,LOW,ALLOW
AUDT0024816,T0024816,C00608,5.83,5.83,LOW,ALLOW
AUDT0024817,T0024817,C00595,38.66,38.66,LOW,ALLOW
AUDT0024818,T0024818,C01923,39.25,39.25,LOW,ALLOW
AUDT0024819,T0024819,C01237,24.04,24.04,LOW,ALLOW
AUDT0024820,T0024820,C00239,38.24,38.24,LOW,ALLOW
AUDT0024821,T0024821,C01888,2.09,2.09,LOW,ALLOW
AUDT0024822,T0024822,C00539,13.86,13.86,LOW,ALLOW
AUDT0024823,T0024823,C01438,14.57,14.57,LOW,ALLOW
AUDT0024824,T0024824,C01281,26.7,26.7,LOW,ALLOW
AUDT0024825,T0024825,C01463,31.8,31.8,LOW,ALLOW
AUDT0024826,T0024826,C01807,27.5,27.5,LOW,ALLOW
AUDT0024827,T0024827,C01676,34.12,34.12,LOW,ALLOW
AUDT0024828,T0024828,C00357,33.31,33.31,LOW,ALLOW
AUDT0024829,T0024829,C01937,84.1,84.1,HIGH,BLOCK
AUDT0024830,T0024830,C01176,31.68,31.68,LOW,ALLOW
AUDT0024831,T0024831,C01920,16.71,16.71,LOW,ALLOW
AUDT0024832,T0024832,C00838,4.3,4.3,LOW,ALLOW
AUDT0024833,T0024833,C01436,11.08,11.08,LOW,ALLOW
AUDT0024834,T0024834,C01871,5.94,5.94,LOW,ALLOW
AUDT0024835,T0024835,C00263,5.84,5.84,LOW,ALLOW
AUDT0024836,T0024836,C01994,36.96,36.96,LOW,ALLOW
AUDT0024837,T0024837,C01189,28.59,28.59,LOW,ALLOW
AUDT0024838,T0024838,C01999,2.42,2.42,LOW,ALLOW
AUDT0024839,T0024839,C01338,78.75,78.75,HIGH,BLOCK
AUDT0024840,T0024840,C00068,10.73,10.73,LOW,ALLOW
AUDT0024841,T0024841,C00223,32.83,32.83,LOW,ALLOW
AUDT0024842,T0024842,C01432,24.04,24.04,LOW,ALLOW
AUDT0024843,T0024843,C00144,33.96,33.96,LOW,ALLOW
AUDT0024844,T0024844,C00465,1.85,1.85,LOW,ALLOW
AUDT0024845,T0024845,C01671,18.63,18.63,LOW,ALLOW
AUDT0024846,T0024846,C01031,24.21,24.21,LOW,ALLOW
AUDT0024847,T0024847,C01482,83.94,83.94,HIGH,BLOCK
AUDT0024848,T0024848,C00539,22.5,22.5,LOW,ALLOW
AUDT0024849,T0024849,C00344,28.47,28.47,LOW,ALLOW
AUDT0024850,T0024850,C00448,20.92,20.92,LOW,ALLOW
AUDT0024851,T0024851,C00933,38.49,38.49,LOW,ALLOW
AUDT0024852,T0024852,C00452,10.08,10.08,LOW,ALLOW
AUDT0024853,T0024853,C00267,32.99,32.99,LOW,ALLOW
AUDT0024854,T0024854,C01858,38.19,38.19,LOW,ALLOW
AUDT0024855,T0024855,C00621,1.94,1.94,LOW,ALLOW
AUDT0024856,T0024856,C01090,22.55,22.55,LOW,ALLOW
AUDT0024857,T0024857,C00278,23.03,23.03,LOW,ALLOW
AUDT0024858,T0024858,C01684,9.84,9.84,LOW,ALLOW
AUDT0024859,T0024859,C00026,79.16,79.16,HIGH,BLOCK
AUDT0024860,T0024860,C00993,8.91,8.91,LOW,ALLOW
AUDT0024861,T0024861,C01544,30.87,30.87,LOW,ALLOW
AUDT0024862,T0024862,C00371,25.92,25.92,LOW,ALLOW
AUDT0024863,T0024863,C00084,16.68,16.68,LOW,ALLOW
AUDT0024864,T0024864,C01501,4.54,4.54,LOW,ALLOW
AUDT0024865,T0024865,C01167,12.82,12.82,LOW,ALLOW
AUDT0024866,T0024866,C01819,12.89,12.89,LOW,ALLOW
AUDT0024867,T0024867,C00816,13.7,13.7,LOW,ALLOW
AUDT0024868,T0024868,C01660,12.87,12.87,LOW,ALLOW
AUDT0024869,T0024869,C01707,26.1,26.1,LOW,ALLOW
