behavior_id,customer_id,device_id,current_city,behavior_risk_score
BH013490,C01105,D01083,Korba,15.79
BH013491,C00845,D01215,Kolhapur,43.24
BH013492,C00178,D00250,Siwan,30.26
BH013493,C00435,D00979,Jalna,59.3
BH013494,C01708,D00837,Hosur,99.68
BH013495,C01315,D00644,Maheshtala,69.14
BH013496,C00241,D01117,Kishanganj,7.61
BH013497,C01682,D01017,Hubli–Dharwad,64.06
BH013498,C00402,D01200,Kadapa,37.92
BH013499,C01017,D01433,Ahmednagar,20.72
BH013500,C00627,D00034,Siliguri,88.17
BH013501,C01446,D01063,Allahabad,32.87
BH013502,C01530,D00328,Shimoga,32.48
BH013503,C00377,D01007,Ambarnath,75.49
BH013504,C00278,D01215,Proddatur,13.92
BH013505,C00666,D01121,Ratlam,83.07
BH013506,C01048,D01280,Ambarnath,72.52
BH013507,C01688,D00505,Satara,76.22
BH013508,C01164,D00230,North Dumdum,71.2
BH013509,C01221,D01416,Bhiwandi,35.53
BH013510,C00898,D01240,Jhansi,31.53
BH013511,C00492,D00390,Bihar Sharif,34.65
BH013512,C00245,D00237,Chinsurah,0.01
BH013513,C01400,D00780,Karaikudi,29.42
BH013514,C01956,D01376,Raebareli,28.84
BH013515,C00295,D00023,North Dumdum,92.96
BH013516,C01936,D01059,Avadi,64.07
BH013517,C00663,D00273,Dhule,4.09
BH013518,C00632,D00852,New Delhi,98.0
BH013519,C01031,D00111,Gudivada,0.83
BH013520,C01939,D00812,Srinagar,89.0
BH013521,C00030,D00692,Gaya,39.99
BH013522,C00291,D00509,Mango,63.44
BH013523,C01964,D00287,Kulti,65.07
BH013524,C01170,D00851,Nashik,25.27
BH013525,C01773,D00113,Fatehpur,67.58
BH013526,C00257,D00083,Haridwar,94.85
BH013527,C01288,D01254,Bokaro,20.1
BH013528,C01902,D00464,Chapra,93.43
BH013529,C00343,D01281,Sasaram,93.26
BH013530,C01496,D00877,Gwalior,18.75
BH013531,C01790,D00897,Hyderabad,94.72
BH013532,C00536,D00340,Rewa,94.11
BH013533,C00416,D00238,Udaipur,48.64
BH013534,C01044,D00091,Udupi,61.12
BH013535,C00888,D01396,Shivpuri,65.91
BH013536,C00799,D01493,Kadapa,62.96
BH013537,C01899,D00051,Vadodara,38.64
BH013538,C01053,D00024,North Dumdum,70.93
BH013539,C00010,D00043,Muzaffarnagar,69.09
BH013540,C00423,D00218,Rampur,13.26
BH013541,C01260,D01250,Bihar Sharif,81.18
BH013542,C01700,D01115,Erode,0.12
BH013543,C01313,D00416,Meerut,66.63
BH013544,C00992,D00715,Surendranagar Dudhrej,60.3
BH013545,C00789,D00921,Thrissur,29.66
BH013546,C01235,D00787,Warangal,62.31
BH013547,C01756,D00842,Pondicherry,35.18
BH013548,C00632,D00852,Rajahmundry,35.47
BH013549,C01948,D01083,Secunderabad,97.47
BH013550,C01514,D00920,Bhind,79.62
BH013551,C01116,D00883,Bettiah,58.32
BH013552,C00669,D00544,Adoni,39.83
BH013553,C01678,D01437,Firozabad,51.54
BH013554,C00377,D00086,Ramagundam,97.07
BH013555,C00939,D00036,Nagpur,71.07
BH013556,C00147,D01119,Hosur,77.87
BH013557,C01543,D01047,Jaipur,56.56
BH013558,C00779,D00835,Gopalpur,6.99
BH013559,C01917,D00781,Khora ,61.5
BH013560,C01272,D00643,Ludhiana,15.8
BH013561,C00691,D00859,Jalgaon,52.78
BH013562,C00095,D01081,Srikakulam,50.47
BH013563,C01632,D01495,Imphal,42.36
BH013564,C00031,D01351,Ratlam,5.48
BH013565,C01441,D01085,Berhampur,28.56
BH013566,C01533,D00966,Raiganj,73.67
BH013567,C01676,D00889,Raiganj,96.03
BH013568,C01505,D00664,Jaipur,7.84
BH013569,C00101,D00174,Karimnagar,46.88
BH013570,C00051,D00694,Dewas,90.4
BH013571,C01789,D00902,Haridwar,62.53
BH013572,C01966,D00585,Hindupur,63.84
BH013573,C01705,D01214,Sangli-Miraj & Kupwad,70.22
BH013574,C01682,D00831,Narasaraopet,69.42
BH013575,C00286,D01024,Haldia,98.16
BH013576,C00073,D00807,Siliguri,15.25
BH013577,C00404,D01006,Sikar,78.94
BH013578,C00497,D00422,Hyderabad,73.6
BH013579,C00308,D00177,Kolkata,22.43
BH013580,C01108,D01427,Bahraich,67.57
BH013581,C00139,D00881,Raichur,69.87
BH013582,C01961,D00753,Raichur,62.65
BH013583,C01270,D00202,Gopalpur,76.31
BH013584,C00962,D00967,Erode,54.11
BH013585,C01355,D01173,Jamshedpur,60.16
BH013586,C00900,D00392,Sasaram,39.0
BH013587,C00897,D01448,Kollam,24.59
BH013588,C00016,D00796,Firozabad,55.14
BH013589,C00601,D00271,Fatehpur,13.02
BH013590,C01578,D00679,Hosur,80.98
BH013591,C01553,D00382,Eluru,32.9
BH013592,C00624,D00302,Jaunpur,68.63
BH013593,C01631,D00406,Hindupur,33.88
BH013594,C00555,D01400,Anantapur,2.36
BH013595,C00826,D00701,Unnao,82.01
BH013596,C00783,D00921,Raipur,30.94
BH013597,C01385,D01357,Chittoor,63.6
BH013598,C01658,D00391,Chittoor,58.76
BH013599,C01440,D01423,Yamunanagar,14.12
BH013600,C00355,D01346,Navi Mumbai,51.39
BH013601,C00129,D00467,Surat,1.01
BH013602,C00010,D00615,Nagaon,27.17
BH013603,C01889,D00233,Dhule,58.5
BH013604,C00594,D00504,Jalandhar,57.92
BH013605,C01126,D00383,Madanapalle,75.48
BH013606,C00155,D00649,Dehradun,59.09
BH013607,C00511,D01003,Mango,2.11
BH013608,C00692,D00679,Sambhal,99.87
BH013609,C01543,D01047,Medininagar,57.15
BH013610,C00696,D00886,Bidhannagar,86.8
BH013611,C00580,D00291,Guna,84.69
BH013612,C00350,D01065,Dehri,9.68
BH013613,C01722,D01150,Mahbubnagar,57.04
BH013614,C01817,D00220,Raebareli,14.21
BH013615,C01066,D00599,Bhilwara,97.65
BH013616,C01331,D00346,Motihari,76.22
BH013617,C00229,D00071,Malda,8.65
BH013618,C00774,D00791,Asansol,21.31
BH013619,C01401,D01258,Ujjain,80.89
BH013620,C00560,D00962,Shimla,51.96
BH013621,C01078,D00504,Jorhat,98.17
BH013622,C00235,D01071,Surat,23.26
BH013623,C00493,D01112,Gaya,10.38
BH013624,C01004,D01487,Satna,97.89
BH013625,C01508,D00374,Tumkur,48.28
BH013626,C01362,D00301,Saharanpur,7.65
BH013627,C00498,D00691,Rajahmundry,41.09
BH013628,C00326,D00475,Silchar,41.44
BH013629,C01494,D00624,Madhyamgram,60.1
BH013630,C00251,D00477,Parbhani,12.86
BH013631,C01907,D00103,Junagadh,52.64
BH013632,C00172,D00435,Nagpur,23.43
BH013633,C01010,D00768,Pune,99.33
BH013634,C00243,D01123,Bellary,28.29
BH013635,C01590,D01002,Hindupur,71.46
BH013636,C00841,D00694,Panchkula,80.59
BH013637,C00218,D00221,Vijayanagaram,17.06
BH013638,C01866,D01120,Secunderabad,5.87
BH013639,C01847,D00835,Bokaro,77.61
BH013640,C01818,D01349,Jodhpur,83.2
BH013641,C01329,D00153,Udupi,93.99
BH013642,C01068,D01369,Raipur,86.21
BH013643,C01404,D01090,Ambala,83.91
BH013644,C01129,D00596,Chennai,52.57
BH013645,C01876,D01359,Ajmer,82.66
BH013646,C00109,D00145,Jaunpur,28.52
BH013647,C00094,D00554,Ambattur,19.13
BH013648,C01527,D00773,Nadiad,25.0
BH013649,C00692,D00167,Panipat,78.54
BH013650,C01990,D01373,Nashik,50.94
BH013651,C01045,D01005,Tadipatri,9.74
BH013652,C00555,D01400,Chinsurah,53.79
BH013653,C01739,D00958,Miryalaguda,69.32
BH013654,C00690,D01036,Ozhukarai,22.78
BH013655,C00168,D00892,Gaya,49.52
BH013656,C00784,D01336,Aizawl,4.91
BH013657,C00928,D00589,Aizawl,39.7
BH013658,C01195,D00396,Etawah,46.32
BH013659,C01836,D00085,Sangli-Miraj & Kupwad,55.48
BH013660,C00563,D00797,Ranchi,51.26
BH013661,C01406,D01019,Indore,95.83
BH013662,C01117,D00635,Kadapa,85.38
BH013663,C00408,D00158,Solapur,30.72
BH013664,C01372,D00215,Chapra,74.72
BH013665,C00713,D00067,Dhule,1.26
BH013666,C01676,D00889,Coimbatore,71.66
BH013667,C00972,D00149,Ambarnath,99.14
BH013668,C01285,D00686,Shivpuri,3.06
BH013669,C01060,D00900,Berhampore,94.16
BH013670,C00442,D01045,Siwan,70.43
BH013671,C01428,D01299,Haldia,83.86
BH013672,C00354,D00765,Bilaspur,62.91
BH013673,C01753,D00134,Junagadh,83.1
BH013674,C00617,D00259,Nagaon,2.09
BH013675,C01557,D00627,Vijayawada,30.91
BH013676,C01162,D01201,Purnia,53.25
BH013677,C01206,D00435,Moradabad,14.67
BH013678,C00672,D00164,Jorhat,22.11
BH013679,C01188,D01098,Purnia,76.07
BH013680,C01905,D01141,Panchkula,59.07
BH013681,C00860,D01161,Ujjain,72.01
BH013682,C01248,D00242,Tiruchirappalli,24.67
BH013683,C00737,D00493,North Dumdum,6.12
BH013684,C00213,D00060,Mango,8.93
BH013685,C00178,D01253,Ichalkaranji,62.96
BH013686,C00440,D00273,Jorhat,44.33
BH013687,C00797,D01094,Aligarh,7.05
BH013688,C00009,D00754,Nagaon,70.28
BH013689,C00218,D00561,Bhubaneswar,68.53
BH013690,C00824,D00038,Mira-Bhayandar,85.48
BH013691,C00637,D00792,Hindupur,79.59
BH013692,C01995,D01235,Unnao,93.11
BH013693,C01070,D00157,Kanpur,12.65
BH013694,C00634,D01311,Jamshedpur,51.19
BH013695,C01095,D01164,Miryalaguda,57.41
BH013696,C01238,D00044,Chandigarh,22.63
BH013697,C00576,D00190,Hosur,89.68
BH013698,C00115,D00008,Jamnagar,36.99
BH013699,C00292,D01263,Erode,49.85
BH013700,C00945,D00203,Mahbubnagar,8.29
BH013701,C00456,D01284,Dindigul,85.35
BH013702,C01332,D00098,Raiganj,15.27
BH013703,C01449,D00999,Pallavaram,40.82
BH013704,C01947,D00110,Karimnagar,96.86
BH013705,C01197,D00740,Bhilwara,95.21
BH013706,C00978,D00247,Aligarh,86.42
BH013707,C00140,D01382,Satara,2.86
BH013708,C00899,D00003,Khora ,69.88
BH013709,C00800,D00673,Gurgaon,98.87
BH013710,C01080,D00741,Kakinada,24.28
BH013711,C00897,D01448,Gorakhpur,9.99
BH013712,C01118,D00947,Tumkur,78.67
BH013713,C01180,D00350,Chandigarh,84.23
BH013714,C01052,D00692,Ozhukarai,72.66
BH013715,C01890,D01107,Bikaner,5.1
BH013716,C01647,D00770,Kirari Suleman Nagar,48.14
BH013717,C01596,D01306,Kurnool,69.38
BH013718,C00181,D00263,Panipat,83.17
BH013719,C00651,D01059,Warangal,96.14
BH013720,C00787,D01087,Vijayanagaram,10.08
BH013721,C00878,D00961,Sasaram,39.5
BH013722,C00860,D00379,Gangtok,9.51
BH013723,C00939,D00036,Bhiwandi,97.11
BH013724,C01684,D00632,Visakhapatnam,14.03
BH013725,C01920,D00593,Bhagalpur,1.79
BH013726,C01070,D01070,Jehanabad,69.26
BH013727,C01283,D00793,South Dumdum,76.52
BH013728,C01167,D00968,Madurai,49.05
BH013729,C01208,D00870,Belgaum,80.4
BH013730,C01811,D00727,Thane,18.24
BH013731,C01478,D01240,Morbi,13.72
BH013732,C00943,D00549,Hindupur,7.82
BH013733,C00058,D01434,Tiruchirappalli,71.24
BH013734,C01735,D01284,Bidar,18.75
BH013735,C01786,D00623,Varanasi,79.81
BH013736,C01052,D00062,Hyderabad,25.82
BH013737,C00097,D00710,Kirari Suleman Nagar,6.56
BH013738,C00883,D00380,Tirunelveli,75.18
BH013739,C01678,D01437,Katni,20.42
BH013740,C01954,D00346,Bhatpara,16.11
BH013741,C01235,D00787,Baranagar,54.02
BH013742,C00445,D00019,Srinagar,82.62
BH013743,C00254,D00040,Alwar,68.99
BH013744,C00133,D00514,Kavali,21.9
BH013745,C01194,D00037,Machilipatnam,56.52
BH013746,C00445,D00019,Sagar,56.51
BH013747,C00575,D00185,Nandyal,4.74
BH013748,C01004,D01487,Coimbatore,34.47
BH013749,C00634,D01311,Katihar,10.6
BH013750,C00623,D00442,Panihati,87.56
BH013751,C00887,D00489,Hazaribagh,73.58
BH013752,C00304,D00539,Pudukkottai,45.01
BH013753,C01001,D00126,Amritsar,67.26
BH013754,C01673,D00260,Bhopal,61.07
BH013755,C01251,D01151,Shahjahanpur,14.3
BH013756,C01879,D00034,North Dumdum,73.55
BH013757,C01155,D00072,Ongole,27.12
BH013758,C00396,D01216,Kumbakonam,60.46
BH013759,C00140,D01382,Moradabad,76.27
BH013760,C01865,D00260,Berhampur,51.63
BH013761,C00396,D01383,Nizamabad,42.0
BH013762,C00547,D00421,Bhagalpur,38.04
BH013763,C00837,D01059,Rajpur Sonarpur,90.94
BH013764,C00850,D00504,Akola,41.3
BH013765,C00398,D01029,Ajmer,95.36
BH013766,C01376,D00671,Kollam,88.55
BH013767,C00933,D01320,Dhule,31.83
BH013768,C01225,D00033,Yamunanagar,71.59
BH013769,C01395,D00732,Ujjain,70.66
BH013770,C01912,D00923,Gorakhpur,78.86
BH013771,C01411,D00817,Silchar,62.28
BH013772,C00733,D00927,Panihati,70.73
BH013773,C01296,D01306,Meerut,92.51
BH013774,C01115,D01480,Bokaro,8.79
BH013775,C01304,D00706,Satara,9.63
BH013776,C00284,D00985,Pune,32.79
BH013777,C00336,D01384,Panchkula,75.22
BH013778,C00968,D00157,Hubli–Dharwad,36.16
BH013779,C01624,D00238,Sonipat,80.46
BH013780,C00968,D00212,Ajmer,93.2
BH013781,C00084,D01435,Rajkot,43.0
BH013782,C00544,D00907,South Dumdum,84.26
BH013783,C01095,D01279,Madurai,54.35
BH013784,C01951,D00093,New Delhi,87.48
BH013785,C01100,D01139,Ongole,44.19
BH013786,C01968,D00898,Ramagundam,71.56
BH013787,C01770,D00105,Gangtok,10.14
BH013788,C01817,D00220,Mau,92.01
BH013789,C00412,D00620,Fatehpur,6.22
BH013790,C01887,D00740,Sambalpur,83.79
BH013791,C00166,D00467,Thrissur,87.57
BH013792,C00045,D00109,Shahjahanpur,24.08
BH013793,C01713,D00565,Saharsa,21.18
BH013794,C01818,D01314,Bardhaman,17.44
BH013795,C01360,D01434,Kurnool,93.56
BH013796,C00637,D00792,North Dumdum,29.3
BH013797,C00363,D00832,Panipat,47.48
BH013798,C00896,D00511,Meerut,72.77
BH013799,C01630,D01356,Tirunelveli,84.07
BH013800,C01899,D00051,Rampur,21.57
BH013801,C01359,D00929,Ambattur,48.15
BH013802,C00466,D00495,Sangli-Miraj & Kupwad,4.74
BH013803,C01354,D00837,Bidar,24.19
BH013804,C00653,D00075,New Delhi,30.99
BH013805,C01343,D00029,Satara,80.35
BH013806,C00510,D00876,Kurnool,83.51
BH013807,C02000,D01100,Yamunanagar,94.16
BH013808,C00087,D00939,Yamunanagar,29.59
BH013809,C01232,D01385,Haridwar,56.21
BH013810,C00209,D00771,Ramagundam,46.05
BH013811,C01471,D01428,Ranchi,18.82
BH013812,C01602,D00711,Miryalaguda,56.63
BH013813,C00007,D01305,Noida,69.51
BH013814,C01477,D01150,Sangli-Miraj & Kupwad,61.08
BH013815,C01900,D01173,Thane,65.2
BH013816,C01728,D00162,Danapur,39.68
BH013817,C00859,D00054,Coimbatore,46.54
BH013818,C01223,D01190,Bhilwara,37.22
BH013819,C00190,D01173,Meerut,21.54
BH013820,C01721,D00419,Raipur,40.4
BH013821,C01986,D01465,Bhiwani,31.85
BH013822,C01420,D00344,Patna,13.3
BH013823,C00117,D00657,Tiruppur,62.58
BH013824,C00069,D01161,Bilaspur,52.67
BH013825,C00710,D00190,Ajmer,75.81
BH013826,C01763,D00432,Giridih,37.36
BH013827,C00050,D00647,Kakinada,76.52
BH013828,C00610,D01084,Haldia,7.37
BH013829,C00874,D00107,Bhusawal,67.99
BH013830,C00085,D00920,Kanpur,72.71
BH013831,C01835,D01091,Tadepalligudem,49.69
BH013832,C00889,D00560,Gaya,80.19
BH013833,C01854,D01435,Avadi,2.17
BH013834,C00233,D00140,Nanded,31.93
BH013835,C01164,D00230,Sri Ganganagar,82.24
BH013836,C01150,D00407,Rampur,56.45
BH013837,C00045,D00109,Tezpur,19.39
BH013838,C00060,D01360,Kanpur,74.43
BH013839,C01315,D00644,Bettiah,70.89
BH013840,C01439,D00827,Anantapuram,96.66
BH013841,C01363,D00748,Phusro,18.47
BH013842,C01376,D00285,Etawah,15.27
BH013843,C01499,D00629,Ahmednagar,51.94
BH013844,C01245,D00836,Katni,83.09
BH013845,C00289,D01007,Imphal,64.81
BH013846,C01826,D00640,Chinsurah,91.66
BH013847,C00862,D00206,Vadodara,47.59
BH013848,C01893,D00863,Bathinda,93.55
BH013849,C00795,D01230,Sangli-Miraj & Kupwad,32.52
BH013850,C01702,D00918,Ahmedabad,27.73
BH013851,C01982,D00297,Udaipur,50.54
BH013852,C00320,D00416,Ongole,64.95
BH013853,C01151,D01293,Hyderabad,88.75
BH013854,C00904,D00272,Kirari Suleman Nagar,47.63
BH013855,C01298,D00907,Bhopal,43.72
BH013856,C00706,D00772,Dewas,67.67
BH013857,C00900,D00392,Kumbakonam,39.45
BH013858,C00613,D01065,Vasai-Virar,8.78
BH013859,C01425,D00402,Bhilwara,27.7
BH013860,C00919,D01359,Bongaigaon,26.54
BH013861,C01103,D00510,Tiruchirappalli,12.74
BH013862,C01337,D01397,Ahmednagar,9.12
BH013863,C00709,D00018,Muzaffarnagar,18.36
BH013864,C01068,D01230,Bhopal,97.54
BH013865,C00426,D00134,Phagwara,10.79
BH013866,C01128,D00631,Panchkula,48.05
BH013867,C00806,D00599,Salem,25.96
BH013868,C01285,D00396,Sikar,27.37
BH013869,C01147,D01457,Tumkur,66.51
BH013870,C00904,D00272,Ludhiana,44.49
BH013871,C00835,D01013,Ulhasnagar,58.42
BH013872,C01350,D00479,Udupi,7.73
BH013873,C01985,D01300,Alwar,19.33
BH013874,C01073,D00644,Orai,85.26
BH013875,C01955,D00359,Gandhinagar,49.73
BH013876,C01790,D00024,Madurai,94.9
BH013877,C01984,D00025,Sikar,87.49
BH013878,C01367,D01289,Ongole,43.81
BH013879,C01464,D00444,Sri Ganganagar,73.04
BH013880,C00358,D00463,Nangloi Jat,33.05
BH013881,C01440,D00454,Proddatur,66.47
BH013882,C01724,D01375,Guntakal,47.07
BH013883,C01983,D00678,Serampore,40.34
BH013884,C00296,D00001,Hubli–Dharwad,40.53
BH013885,C00537,D00452,Moradabad,33.05
BH013886,C01089,D00086,Bettiah,85.76
BH013887,C01581,D00231,Guntur,34.61
BH013888,C00176,D00325,Dehri,6.37
BH013889,C01828,D00024,Amaravati,67.67
BH013890,C00479,D00187,Patiala,62.86
BH013891,C01028,D01097,Chittoor,62.35
BH013892,C01089,D00086,Vellore,66.09
BH013893,C00875,D00141,Vadodara,78.78
BH013894,C01886,D00120,Ulhasnagar,25.35
BH013895,C01717,D00373,Saharsa,80.78
BH013896,C01605,D01317,Siwan,49.41
BH013897,C01639,D00307,Gangtok,56.67
BH013898,C01258,D01360,Akola,46.31
BH013899,C00220,D00584,Shimla,33.48
BH013900,C01418,D01166,Hospet,18.4
BH013901,C00632,D00852,Rajkot,73.8
BH013902,C00539,D01375,Karawal Nagar,95.68
BH013903,C00767,D00019,Malda,15.42
BH013904,C01348,D01173,Sonipat,71.83
BH013905,C01150,D00494,Sambhal,96.6
BH013906,C01983,D00470,Sambhal,91.96
BH013907,C00235,D01071,Delhi,54.3
BH013908,C00286,D01024,Davanagere,94.07
BH013909,C00369,D00138,Nandyal,79.81
BH013910,C00949,D00517,Hindupur,8.25
BH013911,C01337,D00420,Haridwar,50.05
BH013912,C00123,D00126,Berhampore,8.23
BH013913,C00570,D00324,Madurai,3.19
BH013914,C01567,D01010,Berhampore,25.4
BH013915,C01995,D01269,Erode,81.55
BH013916,C00682,D00616,Rajahmundry,44.66
BH013917,C00996,D00395,Chennai,29.01
BH013918,C01322,D00001,Shahjahanpur,14.97
BH013919,C00370,D00927,Jhansi,88.34
BH013920,C00140,D00914,Karnal,12.74
BH013921,C01357,D01473,Darbhanga,99.98
BH013922,C01126,D00393,Tadipatri,24.1
BH013923,C00800,D00363,Secunderabad,81.18
BH013924,C00538,D00220,Gaya,35.83
BH013925,C01051,D00338,Hindupur,0.99
BH013926,C00557,D00830,Durg,60.04
BH013927,C01665,D00866,Gulbarga,20.63
BH013928,C01183,D00925,Kanpur,89.26
BH013929,C01046,D01126,Vellore,75.69
BH013930,C00875,D00141,Bharatpur,47.42
BH013931,C01845,D01355,Sri Ganganagar,18.96
BH013932,C00110,D00678,Orai,14.36
BH013933,C01874,D00772,Bongaigaon,39.24
BH013934,C01250,D00443,Shimla,34.77
BH013935,C01110,D00184,Agartala,72.63
BH013936,C01233,D00184,Hyderabad,37.96
BH013937,C01905,D01141,Agra,57.37
BH013938,C00958,D01426,Siliguri,19.84
BH013939,C00112,D01443,Sambhal,14.7
BH013940,C01730,D00284,Secunderabad,29.1
BH013941,C01476,D01426,South Dumdum,50.2
BH013942,C01090,D01281,Faridabad,59.03
BH013943,C01024,D00353,Madurai,98.6
BH013944,C00549,D00043,Bikaner,38.88
BH013945,C01964,D00287,Kirari Suleman Nagar,8.21
BH013946,C01491,D01205,Karawal Nagar,68.43
BH013947,C01632,D00439,Jammu,68.73
BH013948,C00088,D01130,Kochi,94.68
BH013949,C00940,D01322,Barasat,58.59
BH013950,C01404,D00788,Bharatpur,82.72
BH013951,C01207,D01283,Vellore,9.2
BH013952,C00164,D01019,Narasaraopet,13.84
BH013953,C00373,D00615,Thrissur,34.12
BH013954,C00198,D00396,Kozhikode,64.54
BH013955,C01040,D01104,Aizawl,7.83
BH013956,C00785,D00470,Kottayam,3.2
BH013957,C00596,D00558,Orai,71.51
BH013958,C01371,D00687,Davanagere,16.52
BH013959,C00471,D00757,Bareilly,0.79
BH013960,C01570,D01227,Tiruppur,49.82
BH013961,C00762,D00304,Mira-Bhayandar,61.45
BH013962,C01538,D01286,Gorakhpur,20.56
BH013963,C00325,D01440,Dehradun,2.66
BH013964,C00496,D00597,Durgapur,76.01
BH013965,C00951,D01018,Kottayam,74.7
BH013966,C00492,D00390,Ramgarh,42.62
BH013967,C01957,D00477,Barasat,88.07
BH013968,C00635,D00606,Kishanganj,27.22
BH013969,C01303,D01222,Uluberia,7.76
BH013970,C00127,D01434,Loni,14.03
BH013971,C00476,D01398,Cuttack,93.17
BH013972,C01655,D00200,Mau,81.1
BH013973,C00498,D00691,Ambala,71.53
BH013974,C01964,D00287,Phagwara,23.61
BH013975,C01530,D00328,Ulhasnagar,54.8
BH013976,C01102,D00530,Kharagpur,7.72
BH013977,C00866,D00162,Secunderabad,27.76
BH013978,C00699,D00997,Begusarai,54.55
BH013979,C00284,D00985,Machilipatnam,20.6
BH013980,C01867,D00086,Bokaro,68.04
BH013981,C01801,D00339,Bulandshahr,14.93
BH013982,C01952,D01091,Anantapur,94.21
BH013983,C01028,D00770,Gwalior,73.54
BH013984,C00345,D01107,Surat,2.1
BH013985,C01113,D00325,Khandwa,26.72
BH013986,C00262,D01099,Kakinada,46.74
BH013987,C01358,D00825,Nandyal,45.05
BH013988,C00120,D01447,Gandhidham,49.82
BH013989,C01270,D00873,Madurai,84.16
BH013990,C00615,D00515,Bulandshahr,89.76
BH013991,C01676,D00325,Bellary,30.04
BH013992,C01692,D00091,Pallavaram,32.59
BH013993,C01234,D01097,Chandigarh,6.94
BH013994,C00473,D00700,Burhanpur,37.39
BH013995,C01546,D01126,Guwahati,80.04
BH013996,C01708,D00837,Jodhpur,21.09
BH013997,C01380,D00881,Karaikudi,13.05
BH013998,C00323,D00004,Begusarai,80.43
BH013999,C00650,D00754,Udupi,88.6
BH014000,C01172,D00275,Nellore,96.64
BH014001,C01083,D00252,Delhi,37.12
BH014002,C00438,D00476,Jorhat,80.75
BH014003,C01640,D00361,Kanpur,19.24
BH014004,C00710,D00190,Bikaner,50.34
BH014005,C00976,D00075,Cuttack,37.8
BH014006,C01396,D00482,Tirunelveli,69.51
BH014007,C00970,D00420,Purnia,3.45
BH014008,C00384,D00779,Nellore,63.38
BH014009,C01241,D00222,Tadipatri,38.89
BH014010,C00378,D01024,Baranagar,74.59
BH014011,C00355,D00809,Mahbubnagar,54.98
BH014012,C00899,D00003,Hindupur,92.93
BH014013,C01058,D01409,Kharagpur,3.1
BH014014,C00511,D01220,Warangal,97.59
BH014015,C01913,D00453,Sikar,56.91
BH014016,C01011,D01092,Bally,37.88
BH014017,C01280,D01368,Srinagar,57.88
BH014018,C01271,D01405,Tiruvottiyur,72.81
BH014019,C01400,D00563,Gudivada,56.32
BH014020,C00829,D00697,Sasaram,63.06
BH014021,C00548,D00895,Karawal Nagar,74.51
BH014022,C01457,D01069,Berhampur,34.55
BH014023,C00294,D01269,Shivpuri,58.12
BH014024,C01615,D01024,Raipur,17.22
BH014025,C01823,D01476,Nellore,86.2
BH014026,C01808,D01462,Bathinda,0.54
BH014027,C00091,D00780,Panchkula,4.01
BH014028,C01786,D00818,Bhopal,17.88
BH014029,C00113,D00409,Mirzapur,23.58
BH014030,C01536,D00984,Khammam,4.25
BH014031,C01202,D00436,Bhalswa Jahangir Pur,57.59
BH014032,C00736,D00669,Sri Ganganagar,98.59
BH014033,C00101,D00653,Nanded,57.12
BH014034,C00063,D00781,Mangalore,42.47
BH014035,C00146,D00615,Amritsar,11.65
BH014036,C01740,D00041,Thoothukudi,86.45
BH014037,C00586,D00344,Solapur,86.33
BH014038,C00372,D01430,Dhule,80.88
BH014039,C01689,D00218,Satara,89.69
BH014040,C01258,D00418,Chandigarh,9.96
BH014041,C00250,D00282,Agartala,19.15
BH014042,C00091,D00409,South Dumdum,41.87
BH014043,C00120,D01447,Kozhikode,51.49
BH014044,C01290,D00659,Burhanpur,50.27
BH014045,C00947,D01162,Bokaro,77.88
BH014046,C00375,D01208,Munger,94.81
BH014047,C00404,D01006,Rohtak,42.47
BH014048,C00489,D00869,Cuttack,5.32
BH014049,C01411,D00817,Nadiad,89.97
BH014050,C00697,D00970,Chandrapur,39.39
BH014051,C01981,D00471,Ballia,12.66
BH014052,C00949,D00517,Kurnool,93.32
BH014053,C01424,D01216,Visakhapatnam,15.45
BH014054,C01859,D00879,Rohtak,91.49
BH014055,C01354,D00060,Hindupur,60.84
BH014056,C00527,D00311,Bhiwandi,43.13
BH014057,C00614,D01183,Guntakal,53.69
BH014058,C00776,D00932,Chennai,39.65
BH014059,C01302,D01376,Dharmavaram,41.17
BH014060,C01755,D00783,Tiruppur,27.81
BH014061,C01463,D00415,Jalna,0.84
BH014062,C00011,D00088,Karawal Nagar,83.69
BH014063,C00225,D00978,Ranchi,76.0
BH014064,C01973,D00778,Secunderabad,26.31
BH014065,C00917,D00776,Pali,48.91
BH014066,C00200,D00506,Durg,75.79
BH014067,C00493,D01112,Pune,81.17
BH014068,C00391,D01237,Guntakal,14.73
BH014069,C01735,D01284,Parbhani,22.32
BH014070,C00876,D01205,Rajahmundry,64.22
BH014071,C00290,D01149,Nizamabad,72.07
BH014072,C00551,D01243,Guntakal,4.44
BH014073,C00702,D00587,Ambattur,11.86
BH014074,C01012,D01402,Ozhukarai,36.91
BH014075,C01104,D00775,Shimla,99.87
BH014076,C00896,D00590,Bhalswa Jahangir Pur,4.23
BH014077,C01335,D00565,Hajipur,3.57
BH014078,C01817,D00943,Hindupur,59.85
BH014079,C01746,D00511,Amaravati,52.97
BH014080,C00781,D00950,Aligarh,64.41
BH014081,C00550,D01261,Ujjain,60.84
