transaction_id,customer_id,device_id,merchant_id,receiver_account,transaction_amount,transaction_timestamp,fraud_flag
T0021652,C00345,D01296,M0009,B000730,166.59,2026-03-05 09:32:31,0
T0021653,C01083,D01154,M0068,B002813,156.16,2026-02-08 20:32:20,0
T0021654,C00440,D00273,M0019,B000397,37.04,2026-01-19 09:57:51,0
T0021655,C01936,D01093,M0078,B002361,213.1,2026-03-06 20:23:32,0
T0021656,C01612,D00011,M0027,B001167,13.66,2026-06-02 12:04:18,0
T0021657,C01742,D01114,M0072,B000793,100.84,2026-06-03 06:12:18,1
T0021658,C00115,D00887,M0089,B002501,1.5,2026-03-13 12:45:58,0
T0021659,C00139,D00881,M0044,B000495,519.8,2025-07-14 04:21:14,0
T0021660,C01958,D00519,M0081,B001124,208.89,2026-04-21 13:59:32,0
T0021661,C00216,D00783,M0074,B000284,25.95,2026-01-30 13:00:50,0
T0021662,C01284,D00167,M0075,B001746,62.71,2026-05-29 05:40:32,0
T0021663,C01605,D01317,M0042,B002131,26.25,2025-11-19 18:43:51,0
T0021664,C00580,D00291,M0027,B000454,218.26,2025-12-26 01:18:01,0
T0021665,C01309,D01233,M0005,B000365,9.11,2026-03-11 16:50:04,0
T0021666,C00027,D00483,M0023,B001743,275.27,2026-05-30 09:47:44,0
T0021667,C00969,D00474,M0078,B001586,427.61,2026-05-29 22:57:06,0
T0021668,C00714,D00597,M0017,B000533,169.34,2026-03-25 20:18:32,0
T0021669,C00067,D00917,M0058,B000582,35.92,2025-07-12 02:44:09,0
T0021670,C01179,D00835,M0004,B002570,66.96,2025-06-28 13:40:37,0
T0021671,C00950,D01177,M0032,B000026,97.29,2026-05-29 10:42:47,0
T0021672,C01816,D00773,M0007,B002427,139.19,2026-02-18 07:25:13,0
T0021673,C01543,D01047,M0016,B002851,165.69,2025-09-30 08:40:19,0
T0021674,C01960,D00522,M0040,B001045,121.19,2025-07-17 21:42:56,0
T0021675,C01567,D01321,M0084,B001708,64.92,2026-01-18 06:45:22,0
T0021676,C00132,D01312,M0094,B000541,332.35,2025-11-05 02:12:36,0
T0021677,C01592,D01166,M0086,B000355,12.73,2026-05-08 03:58:57,0
T0021678,C01226,D01194,M0079,B001631,94.18,2025-12-09 00:52:50,0
T0021679,C01936,D01093,M0007,B001228,224.13,2025-09-06 22:21:05,0
T0021680,C01031,D00111,M0090,B002071,9.42,2026-05-05 20:25:00,0
T0021681,C01579,D01366,M0089,B000082,183.29,2026-05-20 05:42:47,0
T0021682,C01956,D01376,M0028,B000202,256.98,2026-01-07 01:31:17,0
T0021683,C01304,D00706,M0070,B000559,162.19,2025-08-17 07:59:45,0
T0021684,C00467,D01068,M0075,B001044,1.95,2025-12-29 14:28:39,0
T0021685,C01022,D01162,M0016,B001172,29.79,2026-03-12 13:35:20,0
T0021686,C01668,D00124,M0059,B001036,62.81,2026-03-20 03:30:58,0
T0021687,C01463,D00672,M0080,B001013,39.93,2025-09-08 08:02:16,0
T0021688,C00492,D01408,M0096,B001343,493.12,2025-08-10 08:10:41,0
T0021689,C01622,D00840,M0088,B000776,158.16,2025-11-24 03:49:55,0
T0021690,C00447,D00387,M0017,B000198,52.85,2025-08-23 11:27:55,0
T0021691,C01362,D01062,M0035,B000746,398.24,2025-07-23 01:18:11,0
T0021692,C01341,D01024,M0021,B002599,202.4,2026-02-10 12:23:08,0
T0021693,C01791,D00127,M0056,B000297,50.24,2026-02-14 13:49:43,0
T0021694,C01480,D00266,M0033,B002502,71.44,2026-05-30 10:52:06,0
T0021695,C00801,D00030,M0096,B001258,33.36,2025-11-23 08:34:33,0
T0021696,C00929,D00581,M0062,B001828,531.45,2026-05-01 06:24:16,0
T0021697,C01880,D01162,M0044,B000104,109.25,2025-10-11 12:23:43,0
T0021698,C00840,D00728,M0052,B000148,339.59,2025-10-13 20:29:28,0
T0021699,C01039,D01243,M0077,B000730,63.81,2025-09-17 04:57:15,0
T0021700,C01970,D01322,M0022,B000419,295.82,2026-01-23 22:50:08,0
T0021701,C00005,D00931,M0010,B001584,8.31,2026-04-11 07:56:23,1
T0021702,C01214,D00487,M0045,B000912,603.36,2025-06-10 06:32:28,0
T0021703,C00252,D00282,M0060,B001220,364.62,2026-02-01 19:44:40,0
T0021704,C01766,D01251,M0056,B001841,67.7,2025-09-27 00:09:23,0
T0021705,C01194,D00264,M0085,B002103,223.56,2026-01-30 05:43:12,0
T0021706,C00402,D01200,M0043,B002294,209.31,2025-11-02 23:50:01,0
T0021707,C01792,D01107,M0003,B001105,347.28,2026-04-24 00:05:44,0
T0021708,C00092,D00796,M0082,B000059,55.06,2026-05-22 22:17:40,0
T0021709,C01329,D00153,M0089,B000134,93.97,2026-02-18 12:18:04,0
T0021710,C01892,D00809,M0078,B002626,300.37,2025-10-02 08:16:35,0
T0021711,C00813,D00249,M0057,B002082,226.15,2025-11-25 08:19:12,0
T0021712,C01437,D00704,M0044,B000448,75.0,2025-11-11 18:08:00,1
T0021713,C01503,D00650,M0053,B001598,280.35,2025-09-05 13:31:42,0
T0021714,C00564,D00781,M0003,B002997,7.21,2026-03-05 15:44:44,0
T0021715,C00039,D00960,M0015,B000898,228.52,2025-12-24 17:41:30,0
T0021716,C01976,D01342,M0044,B000612,34.75,2026-04-27 17:28:41,0
T0021717,C01567,D00949,M0040,B001878,50.56,2025-07-09 15:30:57,0
T0021718,C00422,D01301,M0087,B002340,101.95,2025-06-25 15:20:26,1
T0021719,C00614,D01183,M0019,B002592,89.6,2025-12-05 01:29:40,0
T0021720,C01012,D01402,M0066,B001046,110.27,2025-07-08 23:09:02,0
T0021721,C00419,D01153,M0099,B002630,118.04,2025-07-14 00:39:45,0
T0021722,C01747,D00135,M0015,B002401,60.41,2025-06-30 09:10:56,0
T0021723,C01980,D00792,M0037,B002005,28.9,2026-05-28 16:41:58,0
T0021724,C00149,D00088,M0068,B000757,219.46,2025-08-10 21:39:46,0
T0021725,C00544,D00308,M0082,B002399,76.62,2025-08-01 23:24:09,0
T0021726,C00623,D00442,M0087,B001472,105.73,2025-09-10 11:01:53,0
T0021727,C00838,D00928,M0018,B001136,155.22,2026-04-17 14:49:33,0
T0021728,C00811,D01417,M0051,B001948,360.59,2026-03-01 03:51:57,0
T0021729,C00950,D01139,M0050,B002636,184.42,2025-08-17 12:15:06,0
T0021730,C00656,D01353,M0049,B002117,6.98,2026-01-16 02:36:09,0
T0021731,C00822,D00795,M0026,B000749,273.54,2026-02-22 05:33:43,0
T0021732,C00811,D01111,M0064,B001858,681.4,2025-09-16 21:40:43,0
T0021733,C01840,D00871,M0054,B002235,95.94,2025-12-05 09:03:47,1
T0021734,C00936,D00800,M0091,B001476,523.95,2026-01-11 06:50:30,0
T0021735,C01917,D00829,M0031,B002213,118.89,2025-07-23 16:53:10,0
T0021736,C01112,D01497,M0024,B000119,92.32,2025-10-18 02:17:08,0
T0021737,C01081,D01057,M0077,B000791,60.39,2026-01-02 16:38:35,0
T0021738,C01461,D00181,M0042,B002355,160.75,2025-09-09 04:04:38,0
T0021739,C00771,D00303,M0071,B001792,39.17,2026-05-09 20:38:56,0
T0021740,C00430,D00332,M0067,B002648,16.63,2025-08-08 12:06:51,0
T0021741,C00444,D01364,M0008,B001926,4.14,2025-10-03 22:19:06,0
T0021742,C01160,D00379,M0087,B001541,51.88,2025-08-24 18:52:14,0
T0021743,C01141,D00428,M0061,B000424,75.57,2026-03-21 14:32:26,0
T0021744,C00233,D00140,M0034,B001786,120.47,2026-01-30 00:43:08,0
T0021745,C00270,D00060,M0068,B001773,51.96,2026-05-10 03:01:49,0
T0021746,C01596,D01306,M0073,B002159,620.83,2025-10-21 02:27:05,1
T0021747,C01464,D00444,M0013,B000875,51.74,2025-11-06 22:55:57,0
T0021748,C01054,D01362,M0020,B002938,87.23,2025-07-12 11:28:12,0
T0021749,C01834,D01095,M0095,B000959,16.35,2026-05-03 07:06:33,0
T0021750,C00683,D00829,M0011,B000420,45.29,2025-10-02 13:04:45,0
T0021751,C01106,D00549,M0057,B000642,7.43,2026-05-10 01:57:18,0
T0021752,C01505,D00664,M0012,B002721,122.98,2025-07-05 10:15:04,0
T0021753,C00384,D00779,M0066,B000748,208.58,2025-12-17 05:38:48,0
T0021754,C01998,D01487,M0049,B000021,32.67,2025-11-26 09:51:26,0
T0021755,C01436,D00990,M0056,B000449,68.81,2026-06-08 06:13:26,0
T0021756,C00412,D00090,M0054,B000549,2.51,2025-06-11 15:41:45,0
T0021757,C01884,D01257,M0088,B001151,274.44,2025-08-07 03:22:28,0
T0021758,C01097,D00125,M0088,B001584,227.09,2026-06-05 19:10:18,1
T0021759,C00603,D00572,M0076,B000369,9.8,2026-03-25 13:55:44,0
T0021760,C01689,D00983,M0007,B000999,68.09,2025-10-12 17:50:30,0
T0021761,C01976,D01342,M0056,B000885,466.12,2026-03-08 11:18:46,0
T0021762,C00681,D00558,M0037,B000914,74.64,2026-05-18 05:48:53,0
T0021763,C01222,D01241,M0035,B000046,112.05,2025-07-02 22:16:08,1
T0021764,C01446,D00539,M0095,B001080,65.83,2025-09-12 23:15:03,0
T0021765,C00212,D00607,M0073,B002822,136.0,2026-02-14 07:10:51,0
T0021766,C01538,D01286,M0052,B001650,573.58,2025-07-24 07:38:06,0
T0021767,C01003,D00065,M0085,B002331,898.87,2025-12-06 22:02:14,0
T0021768,C00917,D00842,M0069,B000380,223.56,2025-08-12 21:45:19,0
T0021769,C01998,D01487,M0058,B001545,77.71,2025-07-27 03:25:37,0
T0021770,C00641,D00722,M0086,B000656,102.31,2026-03-26 07:20:02,0
T0021771,C01003,D00065,M0100,B001702,66.18,2025-09-26 17:25:43,0
T0021772,C00639,D00727,M0071,B000140,635.82,2025-06-14 21:34:06,0
T0021773,C00997,D00480,M0056,B002086,184.53,2025-10-16 08:26:12,0
T0021774,C01304,D00706,M0021,B000790,89.38,2026-05-07 02:22:21,0
T0021775,C01893,D00863,M0084,B002386,1.83,2025-11-23 00:07:49,0
T0021776,C00199,D00121,M0075,B000402,110.25,2026-03-23 18:31:15,0
T0021777,C00988,D00678,M0080,B002687,619.6,2025-09-13 05:58:12,1
T0021778,C00671,D01378,M0054,B000270,111.05,2026-02-10 12:50:25,1
T0021779,C01468,D00488,M0015,B000103,30.21,2026-05-16 19:46:30,0
T0021780,C00764,D00344,M0024,B001216,3.35,2026-04-06 17:05:46,0
T0021781,C01318,D00957,M0044,B001138,65.71,2025-10-04 18:00:31,0
T0021782,C01751,D01242,M0021,B002137,375.57,2025-07-03 10:31:52,0
T0021783,C01479,D00979,M0004,B001698,850.59,2026-04-26 17:36:33,0
T0021784,C00062,D00081,M0023,B001210,436.07,2025-07-13 04:53:33,1
T0021785,C01201,D00657,M0097,B001885,196.08,2025-08-25 02:35:09,0
T0021786,C00104,D00363,M0041,B000429,122.52,2025-08-15 09:56:40,0
T0021787,C01549,D00130,M0045,B001128,133.99,2026-05-21 06:02:32,1
T0021788,C00184,D00429,M0009,B000233,116.15,2026-03-05 22:53:34,0
T0021789,C00745,D00892,M0090,B000670,184.16,2025-08-23 10:54:15,0
T0021790,C01491,D01205,M0070,B000530,81.42,2026-06-02 15:12:03,0
T0021791,C00634,D01311,M0083,B001748,165.94,2026-04-21 17:44:13,0
T0021792,C01639,D00307,M0030,B000292,19.45,2025-08-01 05:05:05,0
T0021793,C01231,D01239,M0064,B001538,46.32,2025-09-21 17:50:55,1
T0021794,C01799,D00324,M0021,B002411,271.19,2025-08-30 12:25:55,0
T0021795,C00653,D01053,M0044,B000816,351.12,2026-02-27 21:31:00,1
T0021796,C00080,D00394,M0009,B000783,116.16,2025-11-19 13:30:56,0
T0021797,C00616,D00342,M0053,B001596,4.82,2026-02-04 03:17:37,0
T0021798,C00250,D00087,M0060,B001466,392.54,2025-12-09 10:23:43,0
T0021799,C00541,D00792,M0042,B001170,181.63,2025-10-18 21:26:30,0
T0021800,C00384,D00779,M0005,B002186,80.17,2026-03-03 06:50:32,0
T0021801,C00054,D00312,M0099,B002187,136.84,2025-07-28 12:30:20,0
T0021802,C00293,D00001,M0087,B000028,84.26,2026-03-15 01:23:35,0
T0021803,C00831,D00825,M0100,B001300,93.92,2026-01-06 23:26:00,0
T0021804,C00976,D00075,M0041,B000797,326.8,2025-08-15 11:33:54,0
T0021805,C01354,D00060,M0021,B000761,26.35,2025-09-17 21:07:23,0
T0021806,C00721,D00394,M0092,B000532,16.42,2025-11-07 19:10:10,0
T0021807,C01564,D00656,M0019,B001073,0.41,2025-10-07 07:22:41,0
T0021808,C01989,D00708,M0065,B000298,56.53,2025-07-09 06:25:40,1
T0021809,C00975,D00760,M0076,B001744,23.92,2025-06-26 09:01:30,0
T0021810,C01855,D00738,M0056,B001917,37.27,2025-07-03 13:31:29,0
T0021811,C01015,D00315,M0055,B002929,1.7,2026-02-24 12:06:48,0
T0021812,C01787,D00284,M0084,B002915,38.66,2026-03-03 09:09:48,0
T0021813,C00383,D01005,M0024,B001829,60.68,2025-12-13 00:43:03,0
T0021814,C00557,D00724,M0011,B001720,4.81,2025-11-04 20:16:54,0
T0021815,C01653,D01366,M0077,B000933,140.44,2025-08-16 02:48:15,0
T0021816,C00930,D00873,M0082,B000589,126.18,2025-11-13 10:16:11,0
T0021817,C01036,D01104,M0084,B000075,15.31,2026-02-09 22:00:20,0
T0021818,C00079,D00748,M0051,B002823,135.58,2025-12-29 06:02:05,1
T0021819,C00196,D00948,M0058,B000441,991.58,2025-06-22 21:51:59,0
T0021820,C00327,D00587,M0004,B000457,433.62,2026-06-04 09:15:11,0
T0021821,C00413,D00458,M0058,B001922,0.4,2025-12-21 10:09:15,0
T0021822,C00247,D01321,M0020,B000044,237.99,2025-12-21 22:04:58,0
T0021823,C01176,D00463,M0029,B002658,65.45,2025-12-13 16:37:58,0
T0021824,C00174,D01013,M0059,B000370,9.87,2026-04-16 21:48:26,0
T0021825,C00700,D00812,M0052,B001838,52.64,2025-10-19 00:53:29,1
T0021826,C00224,D00669,M0043,B001030,58.23,2025-07-29 10:41:09,0
T0021827,C00316,D00954,M0073,B002061,111.11,2026-01-07 11:06:50,0
T0021828,C00047,D00309,M0050,B000731,162.3,2026-01-09 11:14:57,0
T0021829,C01047,D01304,M0017,B001687,207.38,2026-04-14 01:48:57,0
T0021830,C01497,D00013,M0024,B000320,42.34,2025-07-26 13:42:03,0
T0021831,C00005,D00314,M0054,B002520,58.24,2026-05-25 13:52:59,0
T0021832,C01635,D01099,M0049,B001945,55.31,2025-09-17 18:33:28,0
T0021833,C00191,D01249,M0091,B000198,67.59,2026-05-03 01:59:00,1
T0021834,C00041,D00031,M0053,B000569,1196.37,2026-02-03 08:15:00,0
T0021835,C01060,D00900,M0091,B000836,225.72,2025-12-23 03:03:37,0
T0021836,C01322,D00001,M0015,B001438,553.27,2025-12-30 03:58:48,0
T0021837,C01107,D00318,M0053,B001243,177.19,2026-04-16 10:56:32,0
T0021838,C00866,D00435,M0040,B002822,78.2,2025-06-17 06:34:24,0
T0021839,C00028,D00616,M0100,B002599,74.08,2025-09-03 15:24:56,0
T0021840,C00606,D01462,M0002,B001227,100.58,2025-11-14 04:34:12,0
T0021841,C00921,D01364,M0066,B000490,80.9,2025-11-29 07:25:11,0
T0021842,C01853,D00821,M0014,B001465,264.32,2025-11-27 14:09:09,0
T0021843,C01002,D00463,M0034,B001664,93.82,2025-06-21 16:24:28,0
T0021844,C00446,D00500,M0082,B002942,52.56,2026-05-07 17:13:27,0
T0021845,C01037,D00259,M0041,B000202,223.66,2025-06-10 15:31:59,0
T0021846,C00160,D00445,M0076,B000056,289.05,2025-12-18 04:17:11,0
T0021847,C00865,D00375,M0100,B002654,81.82,2025-11-02 15:23:35,0
T0021848,C00746,D01320,M0027,B002726,165.31,2025-11-08 18:03:21,0
T0021849,C00741,D00303,M0075,B002500,9.09,2025-11-30 19:27:33,0
T0021850,C00490,D01256,M0099,B002187,113.08,2025-06-20 02:36:26,1
T0021851,C00732,D01362,M0057,B001104,6.9,2025-11-27 12:13:00,0
T0021852,C00627,D00034,M0002,B002416,4.44,2025-12-08 05:06:08,0
T0021853,C01107,D00318,M0100,B001553,142.37,2026-03-11 10:41:26,0
T0021854,C01846,D00335,M0087,B002093,54.22,2026-05-28 00:23:25,0
T0021855,C00794,D00034,M0069,B002592,203.53,2025-12-17 05:48:15,0
T0021856,C01094,D00728,M0068,B002113,339.62,2026-03-30 01:10:10,0
T0021857,C00724,D01261,M0095,B001095,22.52,2026-01-16 23:22:31,0
T0021858,C01180,D00350,M0096,B000374,193.39,2025-06-29 13:30:58,0
T0021859,C01012,D01402,M0049,B001025,108.39,2025-06-13 19:37:44,0
T0021860,C01050,D01120,M0007,B000683,17.84,2025-07-16 01:27:47,0
T0021861,C01459,D00177,M0047,B002161,158.16,2026-03-27 12:17:21,0
T0021862,C00590,D01094,M0005,B000026,141.04,2026-04-27 21:42:55,1
T0021863,C01466,D00860,M0035,B002434,108.74,2025-07-04 22:04:08,0
T0021864,C01223,D00755,M0052,B000008,391.51,2025-08-27 06:36:55,1
T0021865,C00308,D00177,M0098,B002477,110.43,2025-07-17 13:14:10,0
T0021866,C01742,D01114,M0100,B001685,698.71,2026-03-04 02:49:09,0
T0021867,C00097,D00272,M0099,B000026,106.77,2025-08-21 04:51:34,0
T0021868,C00035,D00125,M0063,B000864,18.47,2026-04-15 14:08:17,0
T0021869,C00887,D01398,M0074,B001999,95.37,2025-06-19 02:21:41,0
T0021870,C00326,D01466,M0030,B001088,30.19,2025-12-10 08:15:34,0
T0021871,C00670,D00449,M0043,B000774,136.37,2026-03-17 23:09:20,0
T0021872,C01435,D01092,M0019,B001944,177.2,2025-08-06 06:10:25,0
T0021873,C00292,D01263,M0056,B000011,94.79,2026-02-24 09:56:53,0
T0021874,C01586,D01494,M0098,B000728,15.42,2026-04-13 13:25:44,1
T0021875,C00845,D01215,M0014,B002725,94.85,2026-02-03 02:51:42,0
T0021876,C01911,D00908,M0082,B001975,12.74,2026-05-11 16:06:20,0
T0021877,C00932,D00931,M0056,B000647,171.92,2025-10-17 02:59:25,0
T0021878,C01054,D01362,M0082,B001782,234.36,2026-03-10 18:31:09,0
T0021879,C00685,D00219,M0067,B001448,492.03,2025-09-26 18:05:04,0
T0021880,C01229,D01279,M0098,B002517,24.17,2026-01-13 19:33:41,0
T0021881,C00342,D00088,M0025,B000989,114.03,2025-11-10 17:44:20,0
T0021882,C00304,D00539,M0051,B000239,125.74,2025-11-29 06:45:34,0
T0021883,C01073,D00644,M0043,B001371,383.58,2026-03-12 16:22:27,1
T0021884,C00438,D00476,M0084,B001821,148.04,2025-09-26 16:32:36,0
T0021885,C00337,D00885,M0044,B001713,23.59,2025-10-21 21:18:13,0
T0021886,C01542,D01267,M0019,B002830,86.0,2025-08-02 18:19:36,0
T0021887,C00815,D00554,M0061,B000366,159.53,2026-03-10 05:21:58,1
T0021888,C01888,D00092,M0007,B002180,180.74,2026-05-31 17:04:13,0
T0021889,C00506,D00522,M0090,B001531,298.25,2026-03-29 08:40:41,1
T0021890,C00133,D00514,M0040,B001962,29.86,2026-04-24 10:00:02,0
T0021891,C01162,D01201,M0034,B000838,454.06,2025-12-22 14:32:16,0
T0021892,C01720,D01221,M0097,B001081,9.14,2026-04-16 06:23:18,0
T0021893,C00811,D01111,M0083,B000511,618.06,2025-11-06 05:40:08,0
T0021894,C01876,D01265,M0021,B002061,292.54,2026-03-09 13:12:47,0
T0021895,C00986,D01426,M0021,B002916,161.94,2025-10-29 06:07:54,0
T0021896,C00874,D00107,M0090,B002094,199.2,2025-10-21 17:44:17,0
T0021897,C00931,D00970,M0023,B000874,11.32,2026-03-05 11:48:48,0
T0021898,C01060,D00900,M0021,B002751,6.35,2025-08-01 01:41:49,0
T0021899,C00750,D00801,M0023,B001533,16.1,2025-11-18 15:22:49,0
T0021900,C00341,D01105,M0083,B000609,13.71,2026-05-14 07:54:10,0
T0021901,C00135,D00516,M0085,B001900,118.91,2025-12-09 10:49:28,0
T0021902,C00872,D00084,M0011,B002067,36.4,2025-08-03 23:35:57,0
T0021903,C00549,D00043,M0016,B000737,295.14,2025-10-25 08:33:11,0
T0021904,C00046,D00185,M0038,B000288,88.52,2025-09-19 02:28:31,0
T0021905,C01055,D00063,M0037,B000072,178.37,2025-10-19 02:57:17,1
T0021906,C00562,D00927,M0036,B001138,158.71,2026-03-19 06:56:17,0
T0021907,C00354,D01499,M0055,B002843,57.82,2025-09-21 05:59:16,0
T0021908,C01392,D00711,M0031,B001947,41.79,2026-06-08 03:55:48,0
T0021909,C01409,D00079,M0057,B001395,62.89,2026-02-06 22:24:30,0
T0021910,C01592,D01166,M0060,B002676,238.93,2025-09-01 09:09:48,1
T0021911,C01599,D00484,M0021,B002045,132.38,2025-07-07 18:36:12,0
T0021912,C00094,D00554,M0078,B001296,43.86,2025-07-01 12:19:39,0
T0021913,C01686,D01387,M0089,B001681,255.44,2025-09-12 19:55:34,1
T0021914,C01306,D01008,M0038,B000752,8.45,2026-05-28 16:35:38,0
T0021915,C00487,D00393,M0046,B002628,180.19,2025-07-28 06:12:13,0
T0021916,C01862,D00058,M0082,B000143,86.73,2025-08-07 07:51:28,0
T0021917,C01018,D00546,M0022,B000346,197.12,2025-06-24 09:57:24,0
T0021918,C01708,D00837,M0098,B002907,393.55,2025-09-12 06:34:38,0
T0021919,C00157,D00029,M0026,B002910,207.96,2026-01-23 03:06:23,0
T0021920,C00339,D00682,M0085,B000675,87.5,2026-03-30 02:19:51,0
T0021921,C00301,D00574,M0075,B000230,24.55,2026-01-07 03:30:55,1
T0021922,C01743,D00140,M0015,B002603,246.26,2025-09-19 20:32:49,0
T0021923,C00898,D01328,M0093,B000757,92.62,2025-08-02 19:40:10,1
T0021924,C00660,D00808,M0048,B002587,11.74,2026-04-23 20:28:38,0
T0021925,C01884,D01257,M0050,B002038,190.44,2025-10-13 16:22:40,0
T0021926,C00763,D00492,M0038,B000850,51.77,2026-02-15 20:12:19,0
T0021927,C00100,D00922,M0030,B000324,7.52,2025-06-20 02:46:38,1
T0021928,C00458,D00538,M0035,B001187,349.57,2025-07-11 19:34:06,0
T0021929,C00407,D00225,M0001,B002099,98.99,2025-07-03 16:14:31,0
T0021930,C00017,D00745,M0091,B002962,49.48,2025-06-25 09:50:56,0
T0021931,C01139,D00597,M0019,B001761,189.02,2026-02-22 11:46:53,0
T0021932,C00016,D00927,M0089,B000405,325.61,2025-06-22 19:00:43,0
T0021933,C01739,D00517,M0062,B000052,0.05,2025-11-22 06:04:37,0
T0021934,C00409,D00988,M0003,B002620,174.64,2025-07-21 06:53:33,0
T0021935,C01669,D01227,M0027,B001665,218.52,2025-06-17 02:45:13,0
T0021936,C01097,D00125,M0082,B002175,35.34,2026-01-14 23:12:51,1
T0021937,C01885,D01480,M0026,B000353,100.89,2025-10-04 04:26:23,0
T0021938,C01525,D01284,M0054,B001268,14.03,2026-01-21 07:37:04,0
T0021939,C01525,D01284,M0061,B002203,206.01,2025-09-05 10:39:25,0
T0021940,C00498,D01298,M0024,B000598,282.05,2025-06-09 00:34:26,0
T0021941,C00945,D01349,M0008,B002052,17.17,2025-10-28 02:14:22,0
T0021942,C00258,D00074,M0076,B000312,254.3,2025-08-26 18:34:37,0
T0021943,C01100,D01139,M0026,B001636,221.48,2026-03-30 16:44:33,0
T0021944,C00513,D00245,M0028,B001240,63.91,2026-01-14 07:39:44,0
T0021945,C00341,D01394,M0040,B001553,175.82,2025-07-21 06:18:33,0
T0021946,C00345,D01107,M0064,B002223,0.01,2026-02-15 10:40:33,0
T0021947,C01168,D01019,M0052,B002858,402.79,2026-02-19 12:36:08,0
T0021948,C01155,D01482,M0007,B002361,119.9,2025-10-07 02:01:16,0
T0021949,C01952,D00791,M0027,B001535,145.27,2026-04-03 19:33:04,0
T0021950,C00821,D00724,M0082,B001504,163.89,2025-06-22 07:21:24,0
T0021951,C00921,D01364,M0082,B002280,123.61,2025-10-22 03:04:23,0
T0021952,C01764,D01056,M0016,B001218,291.49,2025-09-10 20:30:05,0
T0021953,C00757,D01449,M0100,B002067,141.13,2025-12-24 11:46:55,0
T0021954,C01326,D00231,M0075,B000431,357.5,2025-06-19 03:57:10,0
T0021955,C01901,D00279,M0006,B002415,130.96,2025-10-09 19:49:40,0
T0021956,C00829,D00697,M0056,B000751,28.15,2026-01-23 19:04:54,1
T0021957,C00462,D00766,M0060,B000793,367.25,2025-08-10 21:53:32,0
T0021958,C00884,D01436,M0094,B000448,171.68,2025-10-24 02:15:30,0
T0021959,C01147,D01457,M0071,B002379,180.22,2026-02-07 15:14:43,0
T0021960,C00994,D01285,M0045,B001791,634.85,2025-06-08 18:42:19,0
T0021961,C01793,D00972,M0046,B001367,11.73,2025-09-05 03:25:35,0
T0021962,C00124,D00013,M0073,B000560,83.95,2025-10-20 21:07:30,0
T0021963,C01248,D00937,M0096,B002373,40.99,2026-03-29 13:28:05,0
T0021964,C01570,D01227,M0068,B001695,149.31,2026-03-22 04:36:41,0
T0021965,C01512,D00296,M0040,B001568,246.61,2025-07-03 03:24:16,0
T0021966,C00248,D01143,M0085,B002333,508.59,2025-10-08 16:39:28,0
T0021967,C01368,D01381,M0012,B001338,90.93,2026-04-13 06:21:43,0
T0021968,C01882,D00535,M0001,B002826,231.42,2025-10-05 04:06:25,0
T0021969,C00282,D01047,M0091,B000142,373.43,2025-09-25 17:45:18,0
T0021970,C01021,D00323,M0024,B000542,172.48,2025-06-20 09:12:45,0
T0021971,C01344,D01309,M0018,B001366,41.71,2025-06-13 09:59:00,0
T0021972,C01156,D00172,M0004,B000228,140.42,2026-02-15 00:29:37,0
T0021973,C01776,D01118,M0017,B002410,525.74,2025-10-04 10:03:42,0
T0021974,C00099,D00577,M0086,B000621,657.95,2025-08-06 18:42:27,0
T0021975,C01698,D00566,M0028,B000375,154.23,2026-02-22 10:40:40,0
T0021976,C00326,D00475,M0062,B000394,327.04,2025-11-12 23:09:17,0
T0021977,C00409,D00988,M0072,B002576,33.54,2026-02-18 09:04:03,0
T0021978,C00848,D01280,M0005,B002549,42.37,2025-10-08 17:43:39,0
T0021979,C01217,D01322,M0063,B000341,458.28,2025-09-03 07:49:12,0
T0021980,C00871,D00610,M0081,B002486,21.79,2025-08-01 05:56:10,0
T0021981,C01040,D01104,M0026,B002448,31.81,2025-12-24 11:04:19,0
T0021982,C01227,D00826,M0012,B002669,81.85,2026-02-04 08:45:29,0
T0021983,C00334,D00823,M0016,B000099,133.59,2026-02-28 16:46:25,0
T0021984,C01751,D01242,M0075,B001449,138.88,2026-03-10 22:45:15,0
T0021985,C00179,D00266,M0083,B001566,51.79,2025-09-13 01:03:34,0
T0021986,C01750,D01325,M0051,B002403,380.01,2026-04-26 09:48:04,0
T0021987,C01953,D01135,M0018,B001358,369.94,2025-12-21 05:56:53,0
T0021988,C01920,D01435,M0031,B002764,74.65,2026-05-22 07:36:49,0
T0021989,C01425,D00288,M0074,B002059,85.45,2025-10-15 11:18:07,0
T0021990,C00542,D00206,M0015,B002509,181.85,2026-02-10 04:35:47,0
T0021991,C00369,D00138,M0070,B000753,163.15,2026-04-01 00:02:36,0
T0021992,C00402,D01200,M0024,B000288,72.26,2025-11-21 23:53:44,0
